filename	token	col1	col2	col3	col4	col5	col6	col7	col8	gold_label	predictions
2019_EEr_153_1.ann	decrease									c	i
2019_EEr_153_1.ann	to									c	c
2019_EEr_153_1.ann	45									c	c
2019_EEr_153_1.ann	%									c	c
2019_EEr_153_1.ann	and									c	c
2019_EEr_153_1.ann	25									c	c
2019_EEr_153_1.ann	%									c	c
2019_EEr_153_1.ann	in									c	c
2019_EEr_153_1.ann	2015									c	c
2019_EEr_153_1.ann	.									c	c

2019_EEr_153_1.ann	It	lex_item_choice	There							i	c
2019_EEr_153_1.ann	exist	Agreement_errors	exists							c	i
2019_EEr_153_1.ann	a									c	c
2019_EEr_153_1.ann	small									c	c
2019_EEr_153_1.ann	decreasing	Category_confusion	decrease							i	i
2019_EEr_153_1.ann	between									c	c
2019_EEr_153_1.ann	2010									c	c
2019_EEr_153_1.ann	and									c	c
2019_EEr_153_1.ann	2015									c	c
2019_EEr_153_1.ann	.									c	c

2019_EEr_301_2.ann	I									c	c
2019_EEr_301_2.ann	can									c	c
2019_EEr_301_2.ann	not									c	c
2019_EEr_301_2.ann	agree									c	c
2019_EEr_301_2.ann	with									c	c
2019_EEr_301_2.ann	it									c	c
2019_EEr_301_2.ann	but	Punctuation	, but at the same time,							i	c
2019_EEr_301_2.ann	at	Punctuation	, but at the same time,							c	c
2019_EEr_301_2.ann	the	Punctuation	, but at the same time,							c	c
2019_EEr_301_2.ann	same	Punctuation	, but at the same time,							c	c
2019_EEr_301_2.ann	time	Punctuation	, but at the same time,							c	c
2019_EEr_301_2.ann	I									i	c
2019_EEr_301_2.ann	will	Tense_choice	would not							i	c
2019_EEr_301_2.ann	not	Tense_choice	would not							c	c
2019_EEr_301_2.ann	say									c	c
2019_EEr_301_2.ann	that									c	c
2019_EEr_301_2.ann	aesthethics	Spelling	aesthetics							i	i
2019_EEr_301_2.ann	is									c	c
2019_EEr_301_2.ann	the									c	c
2019_EEr_301_2.ann	first									c	c
2019_EEr_301_2.ann	and									c	c
2019_EEr_301_2.ann	the	Articles	last thing							i	c
2019_EEr_301_2.ann	last	Articles	last thing							c	c
2019_EEr_301_2.ann	thing	Articles	last thing							c	c
2019_EEr_301_2.ann	which									c	c
2019_EEr_301_2.ann	architects									c	c
2019_EEr_301_2.ann	should									c	c
2019_EEr_301_2.ann	worry									c	c
2019_EEr_301_2.ann	about									c	c
2019_EEr_301_2.ann	.									c	c

2019_ABu_98_2.ann	For									c	c
2019_ABu_98_2.ann	example									c	c
2019_ABu_98_2.ann	,									c	c
2019_ABu_98_2.ann	last									c	c
2019_ABu_98_2.ann	year									c	c
2019_ABu_98_2.ann	I									c	c
2019_ABu_98_2.ann	was									c	c
2019_ABu_98_2.ann	paid									c	c
2019_ABu_98_2.ann	a									c	c
2019_ABu_98_2.ann	visit									c	c
2019_ABu_98_2.ann	by									c	c
2019_ABu_98_2.ann	my									c	c
2019_ABu_98_2.ann	foreign									c	c
2019_ABu_98_2.ann	friend	Punctuation	friend,							i	c
2019_ABu_98_2.ann	and									c	c
2019_ABu_98_2.ann	when	Redundant_comp								c	c
2019_ABu_98_2.ann	I									c	c
2019_ABu_98_2.ann	asked									c	c
2019_ABu_98_2.ann	her									c	c
2019_ABu_98_2.ann	what	Redundant_comp								c	c
2019_ABu_98_2.ann	if									c	c
2019_ABu_98_2.ann	it									c	c
2019_ABu_98_2.ann	was									c	c
2019_ABu_98_2.ann	important									c	c
2019_ABu_98_2.ann	for									c	c
2019_ABu_98_2.ann	her									c	c
2019_ABu_98_2.ann	if									c	c
2019_ABu_98_2.ann	the	Articles	a building							i	c
2019_ABu_98_2.ann	building	Articles	a building							c	c
2019_ABu_98_2.ann	was									c	c
2019_ABu_98_2.ann	beautiful									c	c
2019_ABu_98_2.ann	and									c	c
2019_ABu_98_2.ann	awe									c	c
2019_ABu_98_2.ann	-									c	c
2019_ABu_98_2.ann	inspiring									c	c
2019_ABu_98_2.ann	.									c	c

2019_ABu_210_1.ann	However									c	c
2019_ABu_210_1.ann	,									c	c
2019_ABu_210_1.ann	in									c	c
2019_ABu_210_1.ann	industry	Adjectives	industrial	Articles	the industrial sector					i	i
2019_ABu_210_1.ann	sector	Articles	the industrial sector							c	c
2019_ABu_210_1.ann	male									c	c
2019_ABu_210_1.ann	employees									c	c
2019_ABu_210_1.ann	are									c	c
2019_ABu_210_1.ann	predominant									c	c
2019_ABu_210_1.ann	and									c	c
2019_ABu_210_1.ann	take	lex_item_choice	constitute							i	i
2019_ABu_210_1.ann	32									c	c
2019_ABu_210_1.ann	%									c	c
2019_ABu_210_1.ann	.									c	c

2019_ABu_148_1.ann	However									c	c
2019_ABu_148_1.ann	,									c	c
2019_ABu_148_1.ann	in									c	c
2019_ABu_148_1.ann	Indonesia									c	c
2019_ABu_148_1.ann	the									c	c
2019_ABu_148_1.ann	percentage									c	c
2019_ABu_148_1.ann	of									c	c
2019_ABu_148_1.ann	male									c	c
2019_ABu_148_1.ann	workers									c	c
2019_ABu_148_1.ann	is	Tense_choice	was							i	c
2019_ABu_148_1.ann	bigger									c	c
2019_ABu_148_1.ann	than									c	c
2019_ABu_148_1.ann	female	Absence_explanation	the percentage of female workers							i	c
2019_ABu_148_1.ann	workers	Absence_explanation	the percentage of female workers							c	c
2019_ABu_148_1.ann	,									c	c
2019_ABu_148_1.ann	while									c	c
2019_ABu_148_1.ann	in									c	c
2019_ABu_148_1.ann	Australia									c	c
2019_ABu_148_1.ann	is	Absence_comp_sent	there was	Tense_choice	was					i	i
2019_ABu_148_1.ann	another									c	c
2019_ABu_148_1.ann	trend									c	c
2019_ABu_148_1.ann	-									c	c
2019_ABu_148_1.ann	the									c	c
2019_ABu_148_1.ann	amount									c	c
2019_ABu_148_1.ann	of									c	c
2019_ABu_148_1.ann	female									c	c
2019_ABu_148_1.ann	workers									c	c
2019_ABu_148_1.ann	is	Tense_choice	was							i	c
2019_ABu_148_1.ann	higher									c	c
2019_ABu_148_1.ann	that									c	i
2019_ABu_148_1.ann	male	Articles	the male ones							i	c
2019_ABu_148_1.ann	ones	Articles	the male ones							c	c
2019_ABu_148_1.ann	.									c	c

2019_ABu_54_2.ann	We									c	c
2019_ABu_54_2.ann	have									c	c
2019_ABu_54_2.ann	a									c	c
2019_ABu_54_2.ann	huge									c	c
2019_ABu_54_2.ann	variety									c	c
2019_ABu_54_2.ann	of									c	c
2019_ABu_54_2.ann	cultures									c	c
2019_ABu_54_2.ann	,									c	c
2019_ABu_54_2.ann	ethnicities									c	c
2019_ABu_54_2.ann	,									c	c
2019_ABu_54_2.ann	languages	Punctuation	languages,							i	c
2019_ABu_54_2.ann	and									c	c
2019_ABu_54_2.ann	,									c	c
2019_ABu_54_2.ann	of									c	c
2019_ABu_54_2.ann	course									c	c
2019_ABu_54_2.ann	,									c	c
2019_ABu_54_2.ann	different									c	c
2019_ABu_54_2.ann	problems									c	c
2019_ABu_54_2.ann	which									c	c
2019_ABu_54_2.ann	is	Agreement_errors	are							i	i
2019_ABu_54_2.ann	complicated	lex_item_choice	difficult							c	c
2019_ABu_54_2.ann	to									c	c
2019_ABu_54_2.ann	solve									c	c
2019_ABu_54_2.ann	even									c	c
2019_ABu_54_2.ann	for									c	c
2019_ABu_54_2.ann	the									c	c
2019_ABu_54_2.ann	local									c	c
2019_ABu_54_2.ann	government									c	c
2019_ABu_54_2.ann	.									c	c

2019_EEr_308_1.ann	According									c	c
2019_EEr_308_1.ann	to									c	c
2019_EEr_308_1.ann	the									c	c
2019_EEr_308_1.ann	given									c	c
2019_EEr_308_1.ann	statistics									c	c
2019_EEr_308_1.ann	,									c	c
2019_EEr_308_1.ann	the									c	c
2019_EEr_308_1.ann	country									c	c
2019_EEr_308_1.ann	where									c	c
2019_EEr_308_1.ann	the									c	c
2019_EEr_308_1.ann	level									c	c
2019_EEr_308_1.ann	of									c	c
2019_EEr_308_1.ann	difference									c	c
2019_EEr_308_1.ann	is									c	c
2019_EEr_308_1.ann	the									c	c
2019_EEr_308_1.ann	highest									c	c
2019_EEr_308_1.ann	is									c	c
2019_EEr_308_1.ann	Japan									c	c
2019_EEr_308_1.ann	,									c	c
2019_EEr_308_1.ann	where									c	c
2019_EEr_308_1.ann	it									c	c
2019_EEr_308_1.ann	is									c	i
2019_EEr_308_1.ann	40									c	c
2019_EEr_308_1.ann	per									c	c
2019_EEr_308_1.ann	cent									c	c
2019_EEr_308_1.ann	in									c	c
2019_EEr_308_1.ann	1980									c	c
2019_EEr_308_1.ann	and									c	c
2019_EEr_308_1.ann	30									c	c
2019_EEr_308_1.ann	per									c	c
2019_EEr_308_1.ann	cent									c	c
2019_EEr_308_1.ann	in									c	c
2019_EEr_308_1.ann	1995									c	c
2019_EEr_308_1.ann	while									c	c
2019_EEr_308_1.ann	the									c	c
2019_EEr_308_1.ann	country									c	c
2019_EEr_308_1.ann	with									c	c
2019_EEr_308_1.ann	the									c	c
2019_EEr_308_1.ann	lowest									c	c
2019_EEr_308_1.ann	difference									c	c
2019_EEr_308_1.ann	is									c	c
2019_EEr_308_1.ann	New									c	c
2019_EEr_308_1.ann	Zealand									c	c
2019_EEr_308_1.ann	with									c	c
2019_EEr_308_1.ann	its									c	c
2019_EEr_308_1.ann	roughly									c	c
2019_EEr_308_1.ann	22.5									c	c
2019_EEr_308_1.ann	per									c	c
2019_EEr_308_1.ann	cent									c	c
2019_EEr_308_1.ann	in									c	c
2019_EEr_308_1.ann	1980									c	c
2019_EEr_308_1.ann	and									c	c
2019_EEr_308_1.ann	around									c	c
2019_EEr_308_1.ann	12.5									c	c
2019_EEr_308_1.ann	per									c	c
2019_EEr_308_1.ann	cent									c	c
2019_EEr_308_1.ann	in									c	c
2019_EEr_308_1.ann	1995									c	c
2019_EEr_308_1.ann	.									c	c

2019_EEr_147_1.ann	To									c	c
2019_EEr_147_1.ann	sum									c	c
2019_EEr_147_1.ann	up									c	c
2019_EEr_147_1.ann	,									c	c
2019_EEr_147_1.ann	France									c	c
2019_EEr_147_1.ann	,									c	c
2019_EEr_147_1.ann	Sweden									c	c
2019_EEr_147_1.ann	and									c	c
2019_EEr_147_1.ann	the									c	c
2019_EEr_147_1.ann	USA									c	c
2019_EEr_147_1.ann	,									c	c
2019_EEr_147_1.ann	which									c	c
2019_EEr_147_1.ann	are									c	c
2019_EEr_147_1.ann	post	Spelling	post-industrial							i	c
2019_EEr_147_1.ann	-	Spelling	post-industrial							i	c
2019_EEr_147_1.ann	induslrial	Spelling	post-industrial							i	i
2019_EEr_147_1.ann	countries									c	c
2019_EEr_147_1.ann	,									c	c
2019_EEr_147_1.ann	tend									c	c
2019_EEr_147_1.ann	to									c	c
2019_EEr_147_1.ann	decline									c	c
2019_EEr_147_1.ann	step									c	c
2019_EEr_147_1.ann	by									c	c
2019_EEr_147_1.ann	step									c	c
2019_EEr_147_1.ann	the									c	i
2019_EEr_147_1.ann	use									c	c
2019_EEr_147_1.ann	of									c	c
2019_EEr_147_1.ann	fossil									c	c
2019_EEr_147_1.ann	fuels									c	c
2019_EEr_147_1.ann	.									c	c

2019_EEr_158_1.ann	It									c	c
2019_EEr_158_1.ann	also									c	c
2019_EEr_158_1.ann	flacturated	Spelling	fluctuated							i	i
2019_EEr_158_1.ann	until									c	c
2019_EEr_158_1.ann	2015									c	c
2019_EEr_158_1.ann	with									c	c
2019_EEr_158_1.ann	less									c	c
2019_EEr_158_1.ann	than									c	c
2019_EEr_158_1.ann	30									c	c
2019_EEr_158_1.ann	%									c	c
2019_EEr_158_1.ann	of									c	c
2019_EEr_158_1.ann	energy									c	c
2019_EEr_158_1.ann	-									c	c
2019_EEr_158_1.ann	the									c	c
2019_EEr_158_1.ann	minimum									c	c
2019_EEr_158_1.ann	of									c	c
2019_EEr_158_1.ann	this									c	i
2019_EEr_158_1.ann	statistics									c	c
2019_EEr_158_1.ann	.									c	c

2019_EEr_113_1.ann	It									c	c
2019_EEr_113_1.ann	is	Tense_choice	was							i	c
2019_EEr_113_1.ann	highest	Articles	the highest result							c	i
2019_EEr_113_1.ann	result	Articles	the highest result							i	c
2019_EEr_113_1.ann	of									c	c
2019_EEr_113_1.ann	decreasind	Spelling	decreasing							i	i
2019_EEr_113_1.ann	in									c	c
2019_EEr_113_1.ann	this									c	c
2019_EEr_113_1.ann	group									c	c
2019_EEr_113_1.ann	.									c	c

2019_ABu_78_2.ann	For									c	c
2019_ABu_78_2.ann	example									c	c
2019_ABu_78_2.ann	,									c	c
2019_ABu_78_2.ann	in									c	c
2019_ABu_78_2.ann	Singapoure	Spelling	Singapore							i	c
2019_ABu_78_2.ann	there									c	c
2019_ABu_78_2.ann	are									c	c
2019_ABu_78_2.ann	more									c	c
2019_ABu_78_2.ann	and									c	c
2019_ABu_78_2.ann	more									c	c
2019_ABu_78_2.ann	environmentally									c	c
2019_ABu_78_2.ann	friendly									c	c
2019_ABu_78_2.ann	skyscrapers									c	c
2019_ABu_78_2.ann	,									c	c
2019_ABu_78_2.ann	all									c	c
2019_ABu_78_2.ann	covered									c	c
2019_ABu_78_2.ann	with									c	c
2019_ABu_78_2.ann	greenery									c	c
2019_ABu_78_2.ann	,									c	c
2019_ABu_78_2.ann	that	Relative_clause	which							i	c
2019_ABu_78_2.ann	not									c	c
2019_ABu_78_2.ann	only									c	c
2019_ABu_78_2.ann	suits									c	c
2019_ABu_78_2.ann	the									c	c
2019_ABu_78_2.ann	atmosphere									c	c
2019_ABu_78_2.ann	,									c	c
2019_ABu_78_2.ann	but									c	c
2019_ABu_78_2.ann	also									c	c
2019_ABu_78_2.ann	serves									c	c
2019_ABu_78_2.ann	the									c	c
2019_ABu_78_2.ann	needs									c	c
2019_ABu_78_2.ann	.									c	c

2019_ABu_172_2.ann	And									c	c
2019_ABu_172_2.ann	it									c	c
2019_ABu_172_2.ann	is									c	c
2019_ABu_172_2.ann	quite									c	c
2019_ABu_172_2.ann	obvious									c	c
2019_ABu_172_2.ann	,	Punctuation								c	c
2019_ABu_172_2.ann	they	Absence_comp_sent	that they allow us to satisfy all our wishes							c	c
2019_ABu_172_2.ann	allow	Absence_comp_sent	that they allow us to satisfy all our wishes							i	c
2019_ABu_172_2.ann	us	Absence_comp_sent	that they allow us to satisfy all our wishes							i	c
2019_ABu_172_2.ann	to	Absence_comp_sent	that they allow us to satisfy all our wishes							i	c
2019_ABu_172_2.ann	satisfy	Absence_comp_sent	that they allow us to satisfy all our wishes							i	c
2019_ABu_172_2.ann	all	Absence_comp_sent	that they allow us to satisfy all our wishes							i	c
2019_ABu_172_2.ann	our	Absence_comp_sent	that they allow us to satisfy all our wishes							i	c
2019_ABu_172_2.ann	wishes	Absence_comp_sent	that they allow us to satisfy all our wishes							i	c
2019_ABu_172_2.ann	.									c	c

2019_EEr_105_1.ann	In									c	c
2019_EEr_105_1.ann	the									c	c
2019_EEr_105_1.ann	USA									c	c
2019_EEr_105_1.ann	in									c	c
2019_EEr_105_1.ann	1980									c	c
2019_EEr_105_1.ann	the									c	c
2019_EEr_105_1.ann	difference									c	c
2019_EEr_105_1.ann	was									c	c
2019_EEr_105_1.ann	also									c	c
2019_EEr_105_1.ann	huge									c	c
2019_EEr_105_1.ann	,									c	c
2019_EEr_105_1.ann	but									c	c
2019_EEr_105_1.ann	it									c	c
2019_EEr_105_1.ann	decreased									c	c
2019_EEr_105_1.ann	gradually									c	c
2019_EEr_105_1.ann	to									c	c
2019_EEr_105_1.ann	20									c	c
2019_EEr_105_1.ann	%									c	c
2019_EEr_105_1.ann	in									c	c
2019_EEr_105_1.ann	1995									c	c
2019_EEr_105_1.ann	.									c	c

2019_ABu_46_2.ann	In									c	c
2019_ABu_46_2.ann	this									c	c
2019_ABu_46_2.ann	essay									c	c
2019_ABu_46_2.ann	I									c	c
2019_ABu_46_2.ann	will									c	c
2019_ABu_46_2.ann	discuss									c	c
2019_ABu_46_2.ann	this									c	c
2019_ABu_46_2.ann	issue									c	c
2019_ABu_46_2.ann	,									c	c
2019_ABu_46_2.ann	provide									c	c
2019_ABu_46_2.ann	some									c	c
2019_ABu_46_2.ann	examples									c	c
2019_ABu_46_2.ann	and									c	c
2019_ABu_46_2.ann	draw									c	c
2019_ABu_46_2.ann	a									c	c
2019_ABu_46_2.ann	conclusion									c	c
2019_ABu_46_2.ann	.									c	c

2019_ABu_197_1.ann	Looking									c	c
2019_ABu_197_1.ann	first									c	c
2019_ABu_197_1.ann	in									c	i
2019_ABu_197_1.ann	more									c	c
2019_ABu_197_1.ann	details									c	c
2019_ABu_197_1.ann	in	Prepositions	at							i	c
2019_ABu_197_1.ann	the									c	c
2019_ABu_197_1.ann	data									c	c
2019_ABu_197_1.ann	,									c	c
2019_ABu_197_1.ann	we									c	c
2019_ABu_197_1.ann	can									c	c
2019_ABu_197_1.ann	see									c	c
2019_ABu_197_1.ann	that									c	c
2019_ABu_197_1.ann	in									c	c
2019_ABu_197_1.ann	Indonesia									c	c
2019_ABu_197_1.ann	56									c	c
2019_ABu_197_1.ann	percent									c	c
2019_ABu_197_1.ann	of									c	c
2019_ABu_197_1.ann	males									c	c
2019_ABu_197_1.ann	prefered	Spelling	preferred							i	i
2019_ABu_197_1.ann	to									c	c
2019_ABu_197_1.ann	work									c	c
2019_ABu_197_1.ann	in									c	c
2019_ABu_197_1.ann	services									c	c
2019_ABu_197_1.ann	,									c	c
2019_ABu_197_1.ann	while									c	c
2019_ABu_197_1.ann	the									c	c
2019_ABu_197_1.ann	number									c	c
2019_ABu_197_1.ann	of									c	c
2019_ABu_197_1.ann	female									c	c
2019_ABu_197_1.ann	workers									c	c
2019_ABu_197_1.ann	was									c	c
2019_ABu_197_1.ann	less									c	c
2019_ABu_197_1.ann	,									c	c
2019_ABu_197_1.ann	49									c	c
2019_ABu_197_1.ann	percent									c	c
2019_ABu_197_1.ann	.									c	c

2019_ABu_8_1.ann	In									c	c
2019_ABu_8_1.ann	1990									c	c
2019_ABu_8_1.ann	both									c	c
2019_ABu_8_1.ann	,	Punctuation	boys and girls							i	c
2019_ABu_8_1.ann	boys	Punctuation	boys and girls							c	c
2019_ABu_8_1.ann	and	Punctuation	boys and girls							c	c
2019_ABu_8_1.ann	girls	Punctuation	boys and girls							c	c
2019_ABu_8_1.ann	,	Punctuation	boys and girls							i	c
2019_ABu_8_1.ann	had									c	c
2019_ABu_8_1.ann	practically									c	c
2019_ABu_8_1.ann	the									c	c
2019_ABu_8_1.ann	same									c	c
2019_ABu_8_1.ann	shares	Noun_number	share							i	c
2019_ABu_8_1.ann	.									c	c

2019_ABu_45_2.ann	That									c	c
2019_ABu_45_2.ann	is									c	c
2019_ABu_45_2.ann	why									c	c
2019_ABu_45_2.ann	governments									c	c
2019_ABu_45_2.ann	should									c	c
2019_ABu_45_2.ann	combine									c	c
2019_ABu_45_2.ann	their									c	c
2019_ABu_45_2.ann	efforts									c	c
2019_ABu_45_2.ann	to									c	c
2019_ABu_45_2.ann	diminish									c	c
2019_ABu_45_2.ann	ecological									c	i
2019_ABu_45_2.ann	footprint									c	c
2019_ABu_45_2.ann	and									c	c
2019_ABu_45_2.ann	use									c	i
2019_ABu_45_2.ann	of									c	c
2019_ABu_45_2.ann	electricity									c	c
2019_ABu_45_2.ann	,	Punctuation	as well as							i	c
2019_ABu_45_2.ann	as	Punctuation	as well as							c	c
2019_ABu_45_2.ann	well	Punctuation	as well as							c	c
2019_ABu_45_2.ann	as	Punctuation	as well as							c	c
2019_ABu_45_2.ann	to									c	c
2019_ABu_45_2.ann	improve									c	c
2019_ABu_45_2.ann	sustainability									c	c
2019_ABu_45_2.ann	.									c	c

2019_ABu_45_2.ann	The									c	c
2019_ABu_45_2.ann	issue									c	c
2019_ABu_45_2.ann	of									c	c
2019_ABu_45_2.ann	internatinal	Spelling	international							i	c
2019_ABu_45_2.ann	terrorism									c	c
2019_ABu_45_2.ann	is									c	c
2019_ABu_45_2.ann	prevalent									c	c
2019_ABu_45_2.ann	today									c	c
2019_ABu_45_2.ann	.									c	c

2019_ABu_204_2.ann	However									c	c
2019_ABu_204_2.ann	,									c	c
2019_ABu_204_2.ann	those									c	c
2019_ABu_204_2.ann	who									c	c
2019_ABu_204_2.ann	prefer									c	c
2019_ABu_204_2.ann	sparetime	Spelling	spare time	Articles	a spare time					i	i
2019_ABu_204_2.ann	to									c	c
2019_ABu_204_2.ann	money									c	c
2019_ABu_204_2.ann	know									c	c
2019_ABu_204_2.ann	that									c	c
2019_ABu_204_2.ann	spending									c	c
2019_ABu_204_2.ann	the									c	c
2019_ABu_204_2.ann	whole									c	c
2019_ABu_204_2.ann	life									c	c
2019_ABu_204_2.ann	on									c	c
2019_ABu_204_2.ann	making									c	c
2019_ABu_204_2.ann	money									c	c
2019_ABu_204_2.ann	can									c	c
2019_ABu_204_2.ann	only									c	c
2019_ABu_204_2.ann	lead									c	c
2019_ABu_204_2.ann	to									c	c
2019_ABu_204_2.ann	a									c	c
2019_ABu_204_2.ann	lot									c	c
2019_ABu_204_2.ann	of									c	c
2019_ABu_204_2.ann	health									c	i
2019_ABu_204_2.ann	problemes	Spelling	problems							i	i
2019_ABu_204_2.ann	.									c	c

2019_ABu_204_2.ann	A									c	c
2019_ABu_204_2.ann	good									c	c
2019_ABu_204_2.ann	example									c	c
2019_ABu_204_2.ann	is									c	c
2019_ABu_204_2.ann	old									c	c
2019_ABu_204_2.ann	people									c	c
2019_ABu_204_2.ann	who									c	c
2019_ABu_204_2.ann	are									c	c
2019_ABu_204_2.ann	visiting									c	c
2019_ABu_204_2.ann	a									c	c
2019_ABu_204_2.ann	number									c	c
2019_ABu_204_2.ann	of									c	c
2019_ABu_204_2.ann	doctors									c	c
2019_ABu_204_2.ann	nowadays									c	c
2019_ABu_204_2.ann	because									c	c
2019_ABu_204_2.ann	they									c	c
2019_ABu_204_2.ann	had									c	i
2019_ABu_204_2.ann	not									c	c
2019_ABu_204_2.ann	had	Redundant_comp								c	c
2019_ABu_204_2.ann	time									c	c
2019_ABu_204_2.ann	for	lex_part_choice	to							i	c
2019_ABu_204_2.ann	caring	Tense_choice	care							c	c
2019_ABu_204_2.ann	for									c	c
2019_ABu_204_2.ann	themselves									c	c
2019_ABu_204_2.ann	beacause	Spelling	because							i	i
2019_ABu_204_2.ann	they									c	c
2019_ABu_204_2.ann	were									c	c
2019_ABu_204_2.ann	busy									c	c
2019_ABu_204_2.ann	working									c	c
2019_ABu_204_2.ann	.									c	c

2019_ABu_204_2.ann	Moreover									c	c
2019_ABu_204_2.ann	,									c	c
2019_ABu_204_2.ann	the									c	c
2019_ABu_204_2.ann	choice									c	c
2019_ABu_204_2.ann	in									c	c
2019_ABu_204_2.ann	favour									c	c
2019_ABu_204_2.ann	of									c	c
2019_ABu_204_2.ann	money									c	c
2019_ABu_204_2.ann	will									c	c
