filename	learner	TH1	TH1Diff	TH2	TH2Diff	markable_scheme	gold_label	predictions
1325_9000319.exb	contatti	contatti					c	c
1325_9000319.exb	personalmenti	personalmente	CHA				i	i
1325_9000319.exb	.	.					c	c
								
1325_9000319.exb	Invece	Invece					c	c
1325_9000319.exb	-	,	CHA				c	c
1325_9000319.exb	devi	devi					c	c
1325_9000319.exb	trovare	trovare					c	c
1325_9000319.exb	amici	amici					c	c
1325_9000319.exb	veri	veri					c	c
1325_9000319.exb	.	.					c	c
								
1325_1001093.exb	Vorrei	Vorrei					c	c
1325_1001093.exb	avere	avere					c	c
1325_1001093.exb	informazioni	informazioni					c	c
1325_1001093.exb	per	per	SPLIT/CHA			G_Prep	i	c
1325_1001093.exb	i	i					i	c
1325_1001093.exb	giorno	giorni	CHA			G_Morphol_Wrong	i	i
1325_1001093.exb	lavorativi	lavorativi					c	c
1325_1001093.exb	.	.					c	c
								
1395_0000402.exb	La	La				O_Punct	c	c
1395_0000402.exb	mia	mia				O_Punct	c	c
1395_0000402.exb	insegnante	insegnante				O_Punct	c	c
1395_0000402.exb	é	è	CHA			O_Punct	i	i
1395_0000402.exb	giovane	giovane				O_Punct	c	c
1395_0000402.exb	viene	viene					i	c
1395_0000402.exb	da	da					c	c
1395_0000402.exb	Città	Città					c	c
1395_0000402.exb	Y	Y					c	c
1395_0000402.exb	e	e					c	c
1395_0000402.exb	parla	parla					c	c
1395_0000402.exb	veloce	veloce					c	c
1395_0000402.exb	come	come					c	c
1395_0000402.exb	voi	voi					c	c
1395_0000402.exb	.	.					c	c
								
1395_0001022.exb	Che	Che					c	c
1395_0001022.exb	pensi	pensi					c	c
1395_0001022.exb	?	?					c	c
								
1395_0001022.exb	Città	Città					c	c
1395_0001022.exb	X	X					c	c
1395_0001022.exb	è	è					c	c
1395_0001022.exb	una	una					c	c
1395_0001022.exb	città	città					c	c
1395_0001022.exb	molto	molto					c	c
1395_0001022.exb	vicino	vicina	CHA			G_Morphol_Wrong	i	c
1395_0001022.exb	al	al					c	c
1395_0001022.exb	mare	mare					c	c
1395_0001022.exb	.	.					c	c
								
1365_0100065.exb	Che	Che					c	c
1365_0100065.exb	cosa	cosa					c	c
1365_0100065.exb	potete	potete					c	c
1365_0100065.exb	regolarvi	regalarvi	CHA			O_Graph	i	i
1365_0100065.exb	perchè	per	CHA			G_Pos	i	i
1365_0100065.exb	accontentarvi	accontentarvi					c	c
1365_0100065.exb	?	?					c	c
								
1365_0100282.exb	Probabilmente	Probabilmente					c	c
1365_0100282.exb	arrivò	arriverò	CHA			G_Agr	i	c
1365_0100282.exb	il	il					c	c
1365_0100282.exb	18	18					c	c
1365_0100282.exb	novembre	novembre					c	c
1365_0100282.exb	e	e					c	c
1365_0100282.exb	resterò	resterò					c	c
1365_0100282.exb	fino	fino					c	c
1365_0100282.exb	al	al					c	c
1365_0100282.exb	22	22					c	c
1365_0100282.exb	novembre	novembre					c	c
1365_0100282.exb	.	.					c	c
								
1365_0100282.exb	Sono	Sono					c	c
1365_0100282.exb	sicuro	sicuro					c	c
1365_0100282.exb	che	che				G_Wo	c	c
1365_0100282.exb	loro	loro				G_Wo	c	c
1365_0100282.exb	aspettano	aspettano				G_Wo	c	c
1365_0100282.exb	molto	molto				G_Wo	c	c
1365_0100282.exb	""""	""""				G_Wo	c	c
1365_0100282.exb	il	il				G_Wo	c	c
1365_0100282.exb	giorno	giorno				G_Wo	i	c
1365_0100282.exb	grande		MOVS			G_Wo	i	i
1365_0100282.exb	""""	""""				G_Wo	c	c
1365_0100282.exb	.	.				G_Wo	c	c
								
1365_0100282.exb	Alla	Alla					c	c
1365_0100282.exb	fine	fine					c	c
1365_0100282.exb	una	un'	CHA			O_Graph	i	c
1365_0100282.exb	ultima	ultima					c	c
1365_0100282.exb	domanda	domanda					c	c
1365_0100282.exb	.	.					c	c
								
1365_0100282.exb	Aspetto	Aspetto					c	c
1365_0100282.exb	la	la					c	c
1365_0100282.exb	vostra	vostra					c	c
1365_0100282.exb	risposta	risposta					c	c
1365_0100282.exb	.	.					c	c
								
1385_0001107.exb	Il	Il					c	c
1385_0001107.exb	capo	capo					c	c
1385_0001107.exb	ha	ha					c	c
1385_0001107.exb	organizzato	organizzato					c	c
1385_0001107.exb	una	una					c	c
1385_0001107.exb	riunione	riunione					c	c
1385_0001107.exb	giovedì	giovedì					c	c
1385_0001107.exb	pomeriggio	pomeriggio					c	c
1385_0001107.exb	e	e					c	c
1385_0001107.exb	non	non					c	c
1385_0001107.exb	ho	ho					c	c
1385_0001107.exb	tempo	tempo					c	c
1385_0001107.exb	.	.					c	c
								
1395_0000414.exb	I	I					c	c
1395_0000414.exb	fratelli	fratelli					c	c
1395_0000414.exb	stanno	stanno					c	c
1395_0000414.exb	benissimo	benissimo					c	c
1395_0000414.exb	.	.					c	c
								
1395_0001149.exb	Cari	Cari		Cari		S_Txt	c	c
1395_0001149.exb	Amici	amici	CHA	amici	CHA	S_Txt	i	i
1395_0001149.exb	,	,		,		S_Txt	c	c
1395_0001149.exb	Sono	sono	CHA	sono	CHA	H_Intelltxt	i	i
1395_0001149.exb	in	in		in		H_Intelltxt	c	c
1395_0001149.exb	Italia	Italia		Italia		H_Intelltxt	c	c
1395_0001149.exb	con	con		con		H_Intelltxt	c	c
1395_0001149.exb	mia	mia		mia		H_Intelltxt	c	c
1395_0001149.exb	moglie	moglie		moglie		H_Intelltxt	c	c
1395_0001149.exb	Maria	Maria		Maria		H_Intelltxt	c	c
1395_0001149.exb	.	.		.		H_Intelltxt	c	c
								
1395_0001149.exb	Sabato	Sabato		sabato	CHA	H_Intelltxt	i	c
1395_0001149.exb	di	di		di		H_Intelltxt	c	c
1395_0001149.exb	solito	solito		solito		H_Intelltxt	c	c
1395_0001149.exb	vado	vado		vado		V_FS	c	c
1395_0001149.exb	in	in		in		V_FS	c	c
1395_0001149.exb	bicicletta	bicicletta		bicicletta		V_FS	c	c
1395_0001149.exb	e	e		e		H_Intelltxt	c	c
1395_0001149.exb	mia	mia		mia		H_Intelltxt	c	c
1395_0001149.exb	moglie	moglie		moglie		H_Intelltxt	c	c
1395_0001149.exb	vado	va	CHA	va	CHA	V_FS	i	c
1395_0001149.exb	in	in		in		V_FS	c	c
1395_0001149.exb	piscina	piscina		piscina		V_FS	c	c
1395_0001149.exb	.	.		.		H_Intelltxt	c	c
								
1365_0100276.exb	Io	Io		Io		H_Intelltxt	c	c
1365_0100276.exb	attualmente	attualmente		attualmente		H_Intelltxt	c	c
1365_0100276.exb	sto	sto		sto		H_Intelltxt	c	c
1365_0100276.exb	sempre		DEL		DEL	H_Intelltxt	i	c
1365_0100276.exb	lavaorando	lavorando	CHA	lavorando	CHA	H_Intelltxt	i	i
1365_0100276.exb	nello	nello		in	CHA	H_Intelltxt	c	c
1365_0100276.exb	stato	stato		patria	CHA	V_semdenot_word_fs	c	c
1365_0100276.exb	.	.		.		H_Intelltxt	c	c
								
1365_0100276.exb	Non	Non		Non		H_Intelltxt	c	c
1365_0100276.exb	mi	mi		mi		H_Intelltxt	c	c
1365_0100276.exb	piace	piace		piace		H_Intelltxt	c	c
1365_0100276.exb	tanto	tanto		tanto		H_Intelltxt	c	c
1365_0100276.exb	,	,		,		H_Intelltxt	c	c
1365_0100276.exb	perché	perché		perché		H_Intelltxt	c	c
1365_0100276.exb	i	i		i		H_Intelltxt	c	c
1365_0100276.exb	nostri	nostri		nostri		H_Intelltxt	c	c
1365_0100276.exb	clienti	clienti		clienti		H_Intelltxt	c	c
1365_0100276.exb	non	non		non		H_Intelltxt	c	c
1365_0100276.exb	sono	sono		sono		H_Intelltxt	c	c
1365_0100276.exb	tanto	tanto		tanto		H_Intelltxt	c	c
1365_0100276.exb	gentile	gentili	CHA	gentili	CHA	H_Intelltxt	i	i
1365_0100276.exb	sai	sai		sai		H_Intelltxt	c	i
1365_0100276.exb	...	...		...		H_Intelltxt	c	c
								
1365_0100276.exb	Forse	Forse		Forse		H_Intelltxt	c	c
1365_0100276.exb	ho	ho		ho		H_Intelltxt	c	c
1365_0100276.exb	un'	un'		un'		H_Intelltxt	c	c
1365_0100276.exb	idea	idea		idea		H_Intelltxt	c	c
1365_0100276.exb	cosa	cosa		cosa		H_Intelltxt	i	c
1365_0100276.exb	potresti	potresti		potresti		H_Intelltxt	c	c
1365_0100276.exb	fare	fare		fare		H_Intelltxt	c	c
1365_0100276.exb	per	per		per		H_Intelltxt	c	c
1365_0100276.exb	avere	avere		avere		H_Intelltxt	c	c
1365_0100276.exb	un	un		un		H_Intelltxt	c	i
1365_0100276.exb	podi	po'	CHA	po'	SPLIT	H_Intelltxt	i	i
1365_0100276.exb	soldi	soldi		soldi		H_Intelltxt	i	i
1365_0100276.exb	.	.		.		H_Intelltxt	c	c
								
1365_0100276.exb	Dopo	Dopo		Dopo		H_Intelltxt	c	c
1365_0100276.exb	la	la		la		H_Intelltxt	c	c
1365_0100276.exb	maturità	maturità		maturità		V_FS	c	c
1365_0100276.exb	professionale	professionale		professionale		V_FS	c	c
1365_0100276.exb	ho	ho		ho		H_Intelltxt	c	c
1365_0100276.exb	comincato	cominciato	CHA	cominciato	CHA	H_Intelltxt	i	i
1365_0100276.exb	a	a		a		H_Intelltxt	c	c
1365_0100276.exb	lavorare	lavorare		lavorare		H_Intelltxt	c	c
1365_0100276.exb	ed	e	CHA	e	CHA	H_Intelltxt	i	c
1365_0100276.exb	adesso	adesso		adesso		H_Intelltxt	c	c
1365_0100276.exb	non	non		non		H_Intelltxt	c	c
1365_0100276.exb	trovo	trovo		trovo		V_FS	c	c
1365_0100276.exb	più	più		più		V_FS	c	c
1365_0100276.exb	il	il		il		V_FS	c	c
1365_0100276.exb	coraggio	coraggio		coraggio		V_FS	c	c
1365_0100276.exb	(	(		(		V_FS	c	c
1365_0100276.exb	o	o		o		V_FS	c	c
1365_0100276.exb	la	la		la		V_FS	c	c
1365_0100276.exb	voglia	voglia		voglia		V_FS	c	c
1365_0100276.exb	)	)		)		H_Intelltxt	c	c
1365_0100276.exb	di	di		di		H_Intelltxt	c	c
1365_0100276.exb	studiare	studiare		studiare		H_Intelltxt	c	c
1365_0100276.exb	.	.		.		H_Intelltxt	c	c
								
1385_0001194.exb	Aspetto	Aspetto					c	c
1385_0001194.exb	la	la					c	c
1385_0001194.exb	tua	tua					c	c
1385_0001194.exb	risposta	risposta					c	c
1385_0001194.exb	!	!					c	c
								
1385_0001164.exb	Aspetto	Aspetto					c	c
1385_0001164.exb	la	la					c	c
1385_0001164.exb	tua	tua					c	c
1385_0001164.exb	risposta	risposta					c	c
1385_0001164.exb	!	!					c	c
								
1325_1001013.exb	Ma	Ma					c	c
1325_1001013.exb	il	il					c	c
1325_1001013.exb	mio	mio					c	c
1325_1001013.exb	viaggio	viaggio					c	c
1325_1001013.exb	è	è					c	c
1325_1001013.exb	diventato	diventato					c	c
1325_1001013.exb	un	un					c	c
1325_1001013.exb	inbuco	incubo	CHA			O_Graph	i	c
1325_1001013.exb	.	.					c	c
								
1325_1001144.exb	Mi	Mi		Mi			c	c
1325_1001144.exb	chiamo	chiamo		chiamo			c	c
1325_1001144.exb	Maria	Maria		Maria			c	c
1325_1001144.exb	Rossi	Rossi		Rossi			c	c
1325_1001144.exb	e	e		e			c	c
1325_1001144.exb	ho	ho		ho			c	c
1325_1001144.exb	diciotto	diciotto		diciotto			c	c
1325_1001144.exb	anni	anni		anni			c	c
1325_1001144.exb	.	.		.			c	c
								
1325_1001144.exb	Studio	Studio		Studio			c	c
1325_1001144.exb	la	la		la			c	c
1325_1001144.exb	lingua	lingua		lingua			c	c
1325_1001144.exb	italiana	italiana		italiana			c	c
1325_1001144.exb	quattro	quattro		quattro			i	c
1325_1001144.exb	anni	anni		anni			c	c
1325_1001144.exb	fa		DEL		DEL		i	c
1325_1001144.exb	.	.		.			c	c
								
1325_1001144.exb	Dopo	Dopo		Dopo			c	c
1325_1001144.exb	l'	l'		l'			c	c
1325_1001144.exb	esame	esame		esame			c	c
1325_1001144.exb	di	di		di			c	c
1325_1001144.exb	maturità	maturità		maturità			c	c
1325_1001144.exb	vorrei	vorrei		vorrei			c	c
1325_1001144.exb	trasferirmi	trasferirmi		trasferirmi			c	c
1325_1001144.exb	a	a		a			c	c
1325_1001144.exb	Roma	Roma		Roma			c	c
1325_1001144.exb	così	così		così			i	i
1325_1001144.exb	è	è		è			c	c
1325_1001144.exb	necessario	necessario		necessario			c	c
1325_1001144.exb	che	che		che			c	c
1325_1001144.exb	possa	possa		possa			c	i
1325_1001144.exb	parlare	parlare		parlare			c	c
1325_1001144.exb	in	in		in			c	c
1325_1001144.exb	italiano	italiano		italiano			c	c
1325_1001144.exb	.	.		.			c	c
								
1325_1001057.exb	Maria	Maria					c	c
1325_1001057.exb	Rossi	Rossi					c	c
1325_1001057.exb	Strada	Strada					c	c
1325_1001057.exb	Maggiore	Maggiore					c	c
1325_1001057.exb	10	10					c	c
1325_1001057.exb	1234	1234					c	c
1325_1001057.exb	Città	Città					c	c
1325_1001057.exb	X	X					c	c
1325_1001057.exb	,	,					c	c
1325_1001057.exb	UNGHERIA	UNGHERIA					c	c
1325_1001057.exb	GABRIELLA	GABRIELLA					c	c
1325_1001057.exb	FAVATI	FAVATI					c	c
1325_1001057.exb	UNIVERISTÀ	UNIVERSITÀ	CHA				i	i
1325_1001057.exb	DEGLI	DEGLI					c	c
1325_1001057.exb	STUDI	STUDI					c	c
1325_1001057.exb	DI	DI					c	c
1325_1001057.exb	PAVIA	PAVIA					c	c
1325_1001057.exb	CORSO	CORSO					c	c
1325_1001057.exb	STRADA	STRADA					c	c
1325_1001057.exb	NUOVA	NUOVA					c	c
1325_1001057.exb	,	,					c	c
1325_1001057.exb	65	65					c	c
1325_1001057.exb	,	,					c	c
1325_1001057.exb	27	27					c	c
1325_1001057.exb	100	100					c	c
1325_1001057.exb	PAVIA	PAVIA					c	c
1325_1001057.exb	,	,					c	c
1325_1001057.exb	ITALIA	ITALIA					c	c
1325_1001057.exb	Città	Città					c	c
1325_1001057.exb	X	X					c	c
1325_1001057.exb	,	,					c	c
1325_1001057.exb	1	1					c	c
1325_1001057.exb	OTTOBRE	OTTOBRE					c	c
1325_1001057.exb	2011	2011					c	c
1325_1001057.exb	Gentile	Gentile					c	c
1325_1001057.exb	Gabriella	Gabriella					c	c
1325_1001057.exb	Favati	Favati					c	c
1325_1001057.exb	,	,					c	c
1325_1001057.exb	In	in	CHA			O_Capit	i	i
1325_1001057.exb	riferimento	riferimento					c	c
1325_1001057.exb	al	al					c	c
1325_1001057.exb	Suo	Suo					c	c
1325_1001057.exb	avviso	avviso					c	c
1325_1001057.exb	,		DEL			O_Punct	i	i
1325_1001057.exb	che	che					c	c
1325_1001057.exb	ho	ho					c	c
1325_1001057.exb	letto	letto					c	c
1325_1001057.exb	nella	nella					c	c
1325_1001057.exb	bacheca	bacheca					c	c
1325_1001057.exb	della	della					c	c
1325_1001057.exb	nostra	nostra					c	c
1325_1001057.exb	scuola	scuola					c	c
1325_1001057.exb	di	di					c	c
1325_1001057.exb	lingua	lingua					c	c
1325_1001057.exb	.	.					c	c
								
1325_1001168.exb	Ho	Ho					c	c
1325_1001168.exb	letto	letto					c	c
1325_1001168.exb	il	il					c	c
1325_1001168.exb	vostro	vostro					c	c
1325_1001168.exb	annuncio	annuncio					c	c
1325_1001168.exb	delle	delle					c	c
1325_1001168.exb	""""	""""					c	c
1325_1001168.exb	Serate	Serate					c	i
1325_1001168.exb	di	di					c	c
1325_1001168.exb	cucina	cucina					c	c
1325_1001168.exb	internazionale	internazionale					c	c
1325_1001168.exb	""""	""""					c	c
1325_1001168.exb	e	e					c	c
1325_1001168.exb	devo	devo					c	c
1325_1001168.exb	dire	dire					c	c
1325_1001168.exb	,		DEL			O_Punct	i	i
1325_1001168.exb	che	che					c	c
1325_1001168.exb	lo		DEL			G_Clit	i	i
1325_1001168.exb	è	è					c	i
1325_1001168.exb	stato	stato					c	c
1325_1001168.exb	molto	molto					c	c
1325_1001168.exb	interessante	interessante					c	c
1325_1001168.exb	per	per					c	c
1325_1001168.exb	me	me					c	c
1325_1001168.exb	.	.					c	c
								
1325_1001168.exb	Infatti	Infatti					c	c
1325_1001168.exb	,	,					c	c
1325_1001168.exb	questo	questo					c	c
1325_1001168.exb	è	è					c	c
1325_1001168.exb	in	in					c	c
1325_1001168.exb	intenzione	intenzione					c	i
1325_1001168.exb	per	per					c	c
1325_1001168.exb	iscrivermi	iscrivermi					c	c
1325_1001168.exb	al	al					c	c
1325_1001168.exb	primo	primo					c	c
1325_1001168.exb	ciclo	ciclo					c	c
1325_1001168.exb	.	.					c	c
								
1385_0001714.exb	Non	Non					c	c
1385_0001714.exb	ho	ho					c	c
1385_0001714.exb	tempo	tempo					c	c
1385_0001714.exb	per	per					c	c
1385_0001714.exb	incontrarti	incontrarti					c	c
1385_0001714.exb	perchè	perché	CHA			O_Graph	i	i
1385_0001714.exb	devo	devo					c	c
1385_0001714.exb	lavarare	lavorare	CHA			O_Graph	i	c
1385_0001714.exb	.	.					c	c
								
1365_0100026.exb	vi	Vi	CHA			O_Capit	i	c
1365_0100026.exb	saluto	saluto					c	c
1365_0100026.exb	.	.					c	c
								
1385_0001748.exb	IL	Il	CHA				i	i
1385_0001748.exb	MIO	mio	CHA				i	i
1385_0001748.exb	CAPO	capo	CHA				i	i
1385_0001748.exb	HA	ha	CHA				i	i
1385_0001748.exb	ORGANIZZATO	organizzato	CHA				i	i
1385_0001748.exb	UNA	una	CHA				i	i
1385_0001748.exb	RIUNIONE	riunione	CHA				i	i
1385_0001748.exb	GIOVEDI	giovedì	CHA			O_Graph	i	i
1385_0001748.exb	POMERIGGIO	pomeriggio	CHA				i	i
1385_0001748.exb	E	e	CHA				i	i
1385_0001748.exb	NON	non	CHA				i	i
1385_0001748.exb	HO	ho	CHA				i	i
1385_0001748.exb	TEMPO	tempo	CHA				i	i
1385_0001748.exb	PER	per	CHA			G_Art	i	i
1385_0001748.exb	APPUNTAMENTO	appuntamento	CHA			G_Art	i	i
1385_0001748.exb	.	.				G_Art	c	c
								
1385_0001748.exb	SI	Se	CHA			G_Pos	i	i
1385_0001748.exb	TU	tu	CHA			O_Punct	i	i
1385_0001748.exb	VOUI	vuoi	CHA			O_Graph	i	i
1385_0001748.exb	,		DEL			O_Punct	i	i
1385_0001748.exb	E	e	CHA			O_Punct	i	i
1385_0001748.exb	NON	non	CHA			O_Punct	i	i
1385_0001748.exb	SEI	sei	CHA			O_Punct	i	i
1385_0001748.exb	OCCUPATO	occupato	CHA			O_Punct	i	i
1385_0001748.exb	POSSIAMO	possiamo	CHA				i	i
1385_0001748.exb	INCONTRARE	incontrarci	CHA			G_Refl	i	i
1385_0001748.exb	.	.					c	c
								
1365_0100118.exb	Tanti	Tanti					c	c
1365_0100118.exb	saluti	saluti					c	c
1365_0100118.exb	.	.					c	c
								
1395_0000359.exb	27-03-2010	27-03-2010					c	c
1395_0000359.exb	Città	Città					c	c
1395_0000359.exb	X	X					c	c
1395_0000359.exb	Cara	Cara					c	c
1395_0000359.exb	Roberta	Roberta					c	c
1395_0000359.exb	,	,					c	c
1395_0000359.exb	Non	non	CHA			O_Capit	i	i
1395_0000359.exb	ho	ho					c	c
1395_0000359.exb	visto	visto					c	c
1395_0000359.exb	te	te					c	i
1395_0000359.exb	da	da					c	c
1395_0000359.exb	molto	molto					c	c
1395_0000359.exb	tempo	tempo					c	c
1395_0000359.exb	.	.					c	c
								
1395_0001119.exb	Ho	Ho					c	c
1395_0001119.exb	letto	letto					c	c
1395_0001119.exb	che	che					c	c
1395_0001119.exb	c'	c'					c	c
1395_0001119.exb	è	è					c	c
1395_0001119.exb	un	un					c	c
1395_0001119.exb	bus	bus					c	c
1395_0001119.exb	turistico	turistico					c	c
1395_0001119.exb	,		DEL			O_Punct	i	i
1395_0001119.exb	che	che					c	c
1395_0001119.exb	porta	porta					c	c
1395_0001119.exb	in	in					c	c
1395_0001119.exb	giro	giro					c	c
1395_0001119.exb	i	i					c	c
1395_0001119.exb	touristi	turisti	CHA			O_Graph	i	i
1395_0001119.exb	.	.					c	c
								
1395_0001119.exb	Mi	Mi					c	c
1395_0001119.exb	piacerebbe	piacerebbe					c	c
1395_0001119.exb	andare	andare					c	c
1395_0001119.exb	in	a	CHA			G_Prep	i	c
1395_0001119.exb	teatro	teatro					c	c
1395_0001119.exb	e	e					c	c
1395_0001119.exb	ti	ti					c	c
1395_0001119.exb	invitero	inviterò	CHA			O_Graph	i	i
1395_0001119.exb	cenare	cenare				G_Prep	i	c
1395_0001119.exb	in	in					c	c
1395_0001119.exb	un	un					c	c
1395_0001119.exb	ristorante	ristorante					c	c
1395_0001119.exb	Piemontese	piemontese	CHA			O_Capit	i	i
1395_0001119.exb	.	.					c	c
								
1395_0000389.exb	Per	Per					c	c
1395_0000389.exb	tre	tre					c	c
1395_0000389.exb	giorni	giorni					c	c
1395_0000389.exb	.	.					c	c
								
1385_0000102.exb	Ancora	Ancora				G_Art	c	c
1385_0000102.exb	volta	volta				G_Art	i	c
1385_0000102.exb	mi	mi					c	c
1385_0000102.exb	dispiace	dispiace					c	c
1385_0000102.exb	,	,					c	c
1385_0000102.exb	ma	ma				G_Wo	c	c
1385_0000102.exb	non	non				G_Wo	c	c
1385_0000102.exb	è	è				G_Wo	c	c
1385_0000102.exb	mia		MOVS			G_Wo	i	c
1385_0000102.exb	colpa	colpa				G_Wo	c	c
1385_0000102.exb	,	:	CHA			G_Wo	i	c
1385_0000102.exb	Mio	mio	CHA			O_Capit	i	i
1385_0000102.exb	capo	capo				G_Art	c	c
1385_0000102.exb	ha	ha					c	c
1385_0000102.exb	organizzato	organizzato					c	c
1385_0000102.exb	una	una					c	c
1385_0000102.exb	runione	riunione	CHA				i	i
1385_0000102.exb	giovedi	giovedì	CHA			O_Graph	i	i
1385_0000102.exb	pomeriggio	pomeriggio					c	c
1385_0000102.exb	e	e					c	c
1385_0000102.exb	per	per					c	c
1385_0000102.exb	questo	questo					c	c
1385_0000102.exb	dobbiamo	dobbiamo					c	c
1385_0000102.exb	cambiare	cambiare					c	c
1385_0000102.exb	nostro	nostro				G_Art	i	i
1385_0000102.exb	appuntamento	appuntamento				G_Art	c	c
1385_0000102.exb	.	.				G_Art	c	c
								
1365_0100136.exb	O	O					c	c
1365_0100136.exb	soldi	soldi					c	c
1365_0100136.exb	?	?					c	c
								
1365_0100195.exb	Vorrei	Vorrei					c	c
1365_0100195.exb	prenotare	prenotare					c	c
1365_0100195.exb	una	una					c	c
1365_0100195.exb	camera	camera					c	c
1365_0100195.exb	singola	singola					c	c
1365_0100195.exb	,	,					c	c
1365_0100195.exb	se	se					c	c
1365_0100195.exb	possibile	possibile					i	c
1365_0100195.exb	.	.					c	c
								
1395_0001017.exb	La	la	CHA	la	CHA		i	c
1395_0001017.exb	mia	mia		mia			c	c
1395_0001017.exb	famiglia	famiglia		famiglia			c	c
1395_0001017.exb	anche		MOVS		MOVS	G_Conj	i	i
1395_0001017.exb	sta	sta		sta			c	c
1395_0001017.exb	bene	bene		bene			c	c
1395_0001017.exb	.	.		.			c	c
								
1395_0000635.exb	Città	Città		Città			c	c
1395_0000635.exb	X	X		X			c	c
1395_0000635.exb	,	,		,			c	c
1395_0000635.exb	4	4		4			c	c
1395_0000635.exb	Marzo	marzo	CHA	Marzo		O_Capit	i	i
1395_0000635.exb	2010	2010		2010			c	c
1395_0000635.exb	Caro	Caro		Caro			c	c
1395_0000635.exb	Vito	Vito		Vito			c	c
1395_0000635.exb	,	,		,			c	c
1395_0000635.exb	Ciao	ciao	CHA	ciao	CHA	O_Capit	i	i
1395_0000635.exb	!	!		!			c	c
								
1365_0100225.exb	Mi	Mi					c	c
1365_0100225.exb	è	è					c	c
1365_0100225.exb	piacuto	piaciuto	CHA			O_Graph	i	i
1365_0100225.exb	molto	molto					c	c
1365_0100225.exb	!	!					c	c
								
1325_9000143.exb	RingraziandoVi	RingraziandoVi		RingraziandoVi			c	c
1325_9000143.exb	per	per		per			c	c
1325_9000143.exb	l'	l'		l'			c	c
1325_9000143.exb	attenzione	attenzione		attenzione			c	c
1325_9000143.exb	dedicatami	dedicatami		dedicatami			c	c
1325_9000143.exb	,	,		,			c	c
1325_9000143.exb	sono	sono		sono			c	c
1325_9000143.exb	a	a		a			c	c
1325_9000143.exb	disposizione	disposizione		disposizione			c	c
1325_9000143.exb	per	per		per			c	c
1325_9000143.exb	un	un		un			c	c
1325_9000143.exb	colloquio	colloquio		colloquio			c	c
1325_9000143.exb	informativo	informativo		informativo			c	c
1325_9000143.exb	.	.		.			c	c
								
1325_9000213.exb	Vorrei	Vorrei		Vorrei			c	c
1325_9000213.exb	passare	passare		passare			c	c
1325_9000213.exb	l'	l'		l'			c	c
1325_9000213.exb	estate	estate		estate			c	c
1325_9000213.exb	prima	prima		prima			c	c
1325_9000213.exb	dello	dello		dello			c	c
1325_9000213.exb	studio	studio		studio			c	c
1325_9000213.exb	lavorando	lavorando		lavorando			c	c
1325_9000213.exb	nella	nella		nella			c	c
1325_9000213.exb	sua	sua		sua			c	c
1325_9000213.exb	agenzia	agenzia		agenzia			c	c
1325_9000213.exb	che	che		che			c	c
1325_9000213.exb	mi	mi		mi			c	c
1325_9000213.exb	piace	piace		piace			c	c
1325_9000213.exb	molto	molto		molto			c	c
1325_9000213.exb	per	per		per			c	c
1325_9000213.exb	fare	fare		fare			c	c
1325_9000213.exb	esperienze	esperienze		esperienze			c	c
1325_9000213.exb	nel	nel		nel			c	c
1325_9000213.exb	mondo	mondo		mondo			c	c
1325_9000213.exb	lavorativo	lavorativo		lavorativo			c	c
1325_9000213.exb	e	e		e			c	c
