filename	learner	TH1	TH1Diff	TH2	TH2Diff	markable_scheme	gold_label
1395_0001145.exb	del	del				O_Punct	c
1395_0001145.exb	tempo	tempo				O_Punct	c
1395_0001145.exb	libero	libero				O_Punct	c
1395_0001145.exb	lo	lo					i
1395_0001145.exb	passiamo	passiamo					c
1395_0001145.exb	in	in					c
1395_0001145.exb	modo	modo					c
1395_0001145.exb	attivo	attivo					c
1395_0001145.exb	;	;					c
1395_0001145.exb	preferiamo	preferiamo					c
1395_0001145.exb	visitare	visitare					c
1395_0001145.exb	le	le					c
1395_0001145.exb	chiese	chiese					c
1395_0001145.exb	,	,					c
1395_0001145.exb	i	i					c
1395_0001145.exb	monumenti	monumenti					c
1395_0001145.exb	,	;	CHA				c
1395_0001145.exb	camminare	camminare					c
1395_0001145.exb	lungo	lungo					c
1395_0001145.exb	le	le					c
1395_0001145.exb	piazze	piazze					c
1395_0001145.exb	,	,					c
1395_0001145.exb	guardare	guardare					c
1395_0001145.exb	le	le					c
1395_0001145.exb	fontane	fontane					c
1395_0001145.exb	,	,					c
1395_0001145.exb	le	le					c
1395_0001145.exb	mostre	mostre					c
1395_0001145.exb	nei	nei					c
1395_0001145.exb	musei	musei					c
1395_0001145.exb	.	.					c
							
1395_0000448.exb	Nostre	nostra	CHA			G_Art	i
1395_0000448.exb	insegnante	insegnante				G_Art	c
1395_0000448.exb	e	è	CHA			O_Graph	i
1395_0000448.exb	bella	bella				G_Art	i
1395_0000448.exb	ragazza	ragazza				G_Art	c
1395_0000448.exb	.	.					c
							
1395_0000448.exb	Città	Città					c
1395_0000448.exb	X	X					c
1395_0000448.exb	e	è	CHA			O_Graph	i
1395_0000448.exb	bellissima	bellissima					c
1395_0000448.exb	.	.					c
							
1395_0000612.exb	Vi	Ve	CHA			G_Clit	i
1395_0000612.exb	lo	lo					c
1395_0000612.exb	dirò	dirò					c
1395_0000612.exb	.	.					c
							
1325_1001095.exb	Mi	Mi					c
1325_1001095.exb	piacerebbe	piacerebbe					c
1325_1001095.exb	e	e					c
1325_1001095.exb	vorrei	vorrei					c
1325_1001095.exb	assistare	assistere	CHA			G_Inflect_Inexist	i
1325_1001095.exb	il	il					c
1325_1001095.exb	personale	personale					c
1325_1001095.exb	in	in					c
1325_1001095.exb	ufficio	ufficio					c
1325_1001095.exb	perché	perché					c
1325_1001095.exb	è	è					c
1325_1001095.exb	importante	importante					c
1325_1001095.exb	.	.					c
							
1325_1001095.exb	Avrò	Avrò					c
1325_1001095.exb	bisogno	bisogno					c
1325_1001095.exb	delle	delle					c
1325_1001095.exb	mode	mode					c
1325_1001095.exb	nella	nella					c
1325_1001095.exb	mia	mia					c
1325_1001095.exb	vita	vita					c
1325_1001095.exb	futtura	futura	CHA			O_Graph	i
1325_1001095.exb	e	e					c
1325_1001095.exb	vorrei	vorrei					c
1325_1001095.exb	lavorare	lavorare					c
1325_1001095.exb	nel	nella	CHA			G_Morphol_Wrong	i
1325_1001095.exb	Vostro	Vostra	CHA			G_Morphol_Wrong	i
1325_1001095.exb	azienda	azienda					c
1325_1001095.exb	!	!					c
							
1395_0001068.exb	Lui	Lui					c
1395_0001068.exb	ha	ha					c
1395_0001068.exb	trovato	trovato					c
1395_0001068.exb	un	un					c
1395_0001068.exb	altro	altro					c
1395_0001068.exb	posto	posto					c
1395_0001068.exb	di	di					c
1395_0001068.exb	lavoro	lavoro					c
1395_0001068.exb	e	ed	CHA			O_Graph	i
1395_0001068.exb	è	è					c
1395_0001068.exb	partito	partito					c
1395_0001068.exb	subito	subito					c
1395_0001068.exb	.	.					c
							
1395_0001068.exb	Mia	Mia					c
1395_0001068.exb	moglie	moglie					c
1395_0001068.exb	lavora	lavora					c
1395_0001068.exb	quasi	quasi					c
1395_0001068.exb	tutti	tutti					c
1395_0001068.exb	giorni	giorni					c
1395_0001068.exb	.	.					c
							
1395_0001080.exb	Andiamo	Andiamo					c
1395_0001080.exb	anché	anche	CHA			O_Graph	i
1395_0001080.exb	spesso	spesso					c
1395_0001080.exb	al	al					c
1395_0001080.exb	mare	mare					c
1395_0001080.exb	ou	o	CHA			O_Graph	i
1395_0001080.exb	facciamo	facciamo					c
1395_0001080.exb	un	un					c
1395_0001080.exb	giro	giro					c
1395_0001080.exb	con	con					c
1395_0001080.exb	la	la					c
1395_0001080.exb	bicicletta	bicicletta					c
1395_0001080.exb	.	.					c
							
1395_0001080.exb	Cordiali	Cordiali					c
1395_0001080.exb	saluti	saluti					c
1395_0001080.exb	di	dalla	CHA			G_Prep	i
1395_0001080.exb	Toscana	Toscana				G_Art	c
1395_0001080.exb	!	!					c
							
1325_1001083.exb	Mi	Mi					c
1325_1001083.exb	interessa	interessa					c
1325_1001083.exb	la	la					c
1325_1001083.exb	cucina	cucina					c
1325_1001083.exb	italiana	italiana					c
1325_1001083.exb	e	e					c
1325_1001083.exb	mi	mi					c
1325_1001083.exb	piace	piace					c
1325_1001083.exb	mangiare	mangiare					c
1325_1001083.exb	.	.					c
							
1325_1001083.exb	Quanto	Quanto					c
1325_1001083.exb	costa	costa					c
1325_1001083.exb	questa	questa					c
1325_1001083.exb	serate	serata	CHA				i
1325_1001083.exb	?	?					c
							
1325_1001083.exb	Io	Io					c
1325_1001083.exb	vorrei	vorrei					c
1325_1001083.exb	comprare	comprare					c
1325_1001083.exb	un	un					c
1325_1001083.exb	libro	libro					c
1325_1001083.exb	di	di					c
1325_1001083.exb	cucina	cucina					c
1325_1001083.exb	internazionale	internazionale					c
1325_1001083.exb	.	.					c
							
1395_0001147.exb	Vorrei	Vorrei		Vorrei		H_Intelltxt	c
1395_0001147.exb	conoscere	conoscere		conoscere		H_Intelltxt	c
1395_0001147.exb	anche	anche		anche		H_Intelltxt	c
1395_0001147.exb	la	la		la		H_Intelltxt	c
1395_0001147.exb	storia	storia		storia		H_Intelltxt	c
1395_0001147.exb	dell'	dell'		dell'		H_Intelltxt	c
1395_0001147.exb	Italia	Italia		Italia		H_Intelltxt	c
1395_0001147.exb	e	e		e		H_Intelltxt	c
1395_0001147.exb	sopratutto	soprattutto	CHA	soprattutto	CHA	H_Intelltxt	i
1395_0001147.exb	la	la		la		H_Intelltxt	c
1395_0001147.exb	gente	gente		gente		H_Intelltxt	c
1395_0001147.exb	.	.		.		H_Intelltxt	c
							
1395_0001147.exb	Ora	Ora		Ora		S_Txt	c
1395_0001147.exb	vi	vi		vi		S_Txt	c
1395_0001147.exb	lascio	lascio		lascio		S_Txt	c
1395_0001147.exb	,	,		,		S_Txt	c
1395_0001147.exb	devo	devo		devo		S_Txt	c
1395_0001147.exb	andare	andare		andare		S_Txt	c
1395_0001147.exb	in	al	CHA	al	CHA	S_Txt	i
1395_0001147.exb	corso	corso		corso		S_Txt	c
1395_0001147.exb	.	.		.		S_Txt	c
							
1365_0100265.exb	Città	Città					c
1365_0100265.exb	X	X					c
1365_0100265.exb	,	,					c
1365_0100265.exb	13	13					c
1365_0100265.exb	agosto	agosto					c
1365_0100265.exb	2011	2011					c
1365_0100265.exb	Caro	Caro					c
1365_0100265.exb	Francesco	Francesco					c
1365_0100265.exb	,	,					c
1365_0100265.exb	grazie	grazie					c
1365_0100265.exb	la	la				G_Prep	i
1365_0100265.exb	tua	tua				G_Prep	c
1365_0100265.exb	lettera	lettera				G_Prep	c
1365_0100265.exb	,	,					c
1365_0100265.exb	l'	l'					c
1365_0100265.exb	ho	ho					c
1365_0100265.exb	aspettata	aspettata					c
1365_0100265.exb	molto	molto					c
1365_0100265.exb	!	!					c
							
1365_0100265.exb	Faccio	Faccio					c
1365_0100265.exb	molti	molti					c
1365_0100265.exb	giochi	giochi					c
1365_0100265.exb	musicali	musicali					c
1365_0100265.exb	con	con					c
1365_0100265.exb	i	i					c
1365_0100265.exb	bambini	bambini					c
1365_0100265.exb	.	.					c
							
1365_0100265.exb	Se	Se					c
1365_0100265.exb	vuoi	vuoi					c
1365_0100265.exb	,	,					c
1365_0100265.exb	mandami	mandami					c
1365_0100265.exb	il	il					c
1365_0100265.exb	tuo	tuo					c
1365_0100265.exb	curriculum	curriculum					c
1365_0100265.exb	,	,				O_Wordbd	c
1365_0100265.exb	perchèposso	perché	SPLIT			O_Wordbd	i
1365_0100265.exb	aiutarti	aiutarti					i
1365_0100265.exb	.	.					c
							
1365_0100265.exb	Spero	Spero					c
1365_0100265.exb	che	di	CHA			G_Pos	i
1365_0100265.exb	rivederci	rivederti	CHA			G_Clit	i
1365_0100265.exb	presto	presto					c
1365_0100265.exb	!	!					c
							
1365_0100169.exb	Sarò	Sarò					c
1365_0100169.exb	nella	nella					c
1365_0100169.exb	chiesa	chiesa					c
1365_0100169.exb	alle	alle					c
1365_0100169.exb	17	17					c
1365_0100169.exb	.	.					c
							
1325_9000533.exb	Distinti	Distinti					c
1325_9000533.exb	saluti	saluti					c
1325_9000533.exb	.	.					c
							
1365_0100125.exb	Anch'	Anch'		Anch'		H_Intelltxt	c
1365_0100125.exb	io	io		io		H_Intelltxt	c
1365_0100125.exb	ho	ho		ho		H_Intelltxt	c
1365_0100125.exb	fatto	fatto		fatto		H_Intelltxt	c
1365_0100125.exb	l'	un	CHA	un	CHA	H_Intelltxt	i
1365_0100125.exb	esame	esame		esame		H_Intelltxt	c
1365_0100125.exb	,	:	CHA	:	CHA	H_Intelltxt	c
1365_0100125.exb	ho	ho		ho		H_Intelltxt	c
1365_0100125.exb	frequentato	frequentato		frequentato		H_Intelltxt	c
1365_0100125.exb	un	un		un		H_Intelltxt	c
1365_0100125.exb	corso	corso		corso		V_FS	c
1365_0100125.exb	d'	d'		d'		V_FS	c
1365_0100125.exb	italiano	italiano		italiano		V_FS	c
1365_0100125.exb	spero	spero		spero		V_FS	i
1365_0100125.exb	che	che		che		V_FS	c
1365_0100125.exb	è	sia	CHA	sia	CHA	V_FS	i
1365_0100125.exb	andata	andato	CHA	andato	CHA	V_FS	i
1365_0100125.exb	tutto	tutto		tutto		V_FS	c
1365_0100125.exb	bene	bene		bene		V_FS	c
1365_0100125.exb	.	.		.		H_Intelltxt	c
							
1365_0100125.exb	Penso	Penso		Penso		H_Intelltxt	c
1365_0100125.exb	che	che		che		H_Intelltxt	c
1365_0100125.exb	al	al		al		H_Intelltxt	c
1365_0100125.exb	momento	momento		momento		H_Intelltxt	c
1365_0100125.exb	non	non		non		H_Intelltxt	c
1365_0100125.exb	sia	sia		sia		H_Intelltxt	c
1365_0100125.exb	facile	facile		facile		H_Intelltxt	c
1365_0100125.exb	di		DEL		DEL	H_Intelltxt	i
1365_0100125.exb	trovare	trovare		trovare		H_Intelltxt	c
1365_0100125.exb	un	un		un		H_Intelltxt	c
1365_0100125.exb	lavoro	lavoro		lavoro		H_Intelltxt	c
1365_0100125.exb	,	,		,		H_Intelltxt	c
1365_0100125.exb	lo	lo		lo		V_FS	c
1365_0100125.exb	sai	sai		sai		V_FS	c
1365_0100125.exb	com'	com'		com'		V_FS	c
1365_0100125.exb	è	è		è		V_FS	c
1365_0100125.exb	durante	durante		durante		H_Intelltxt	c
1365_0100125.exb	l'	l'		l'		H_Intelltxt	c
1365_0100125.exb	inverno	inverno		inverno		H_Intelltxt	c
1365_0100125.exb	a	a		a		H_Intelltxt	c
1365_0100125.exb	Città	Città		Città		H_Intelltxt	c
1365_0100125.exb	Y	Y		Y		H_Intelltxt	c
1365_0100125.exb	.	.		.		H_Intelltxt	c
							
1325_9000095.exb	Adesso	Adesso					c
1325_9000095.exb	Vi	Vi					c
1325_9000095.exb	prego	prego					c
1325_9000095.exb	di	di					c
1325_9000095.exb	riflettere	riflettere					c
1325_9000095.exb	in	in					c
1325_9000095.exb	che	che					c
1325_9000095.exb	modo	modo					c
1325_9000095.exb	dovete	dovete					c
1325_9000095.exb	migliorare	migliorare					c
1325_9000095.exb	la	il	CHA			G_Morphol_Wrong	i
1325_9000095.exb	Vostra	Vostro	CHA			G_Morphol_Wrong	i
1325_9000095.exb	programma	programma					c
1325_9000095.exb	nel	nel					c
1325_9000095.exb	""""	""""					c
1325_9000095.exb	Residence	Residence					c
1325_9000095.exb	del	del					c
1325_9000095.exb	Lago	Lago					c
1325_9000095.exb	""""	""""					c
1325_9000095.exb	o	o					c
1325_9000095.exb	di	di					c
1325_9000095.exb	corretare	correggere	CHA				i
1325_9000095.exb	la	la					c
1325_9000095.exb	pubblicità	pubblicità					c
1325_9000095.exb	che	che				G_Conj	i
1325_9000095.exb	poi	poi					c
1325_9000095.exb	tutti	tutti					c
1325_9000095.exb	possono	possano	CHA			G_Verb	i
1325_9000095.exb	vedere	vedere					c
1325_9000095.exb	la	la					c
1325_9000095.exb	realtà	realtà					c
1325_9000095.exb	.	.					c
							
1325_9000613.exb	Per	Per		Per		P_Request	c
1325_9000613.exb	tutto	tutto		tutto		P_Request	c
1325_9000613.exb	quanto	quanto		quanto		P_Request	c
1325_9000613.exb	sopra	sopra		sopra		P_Request	c
1325_9000613.exb	sono	sono		sono		P_Request	c
1325_9000613.exb	costretto	costretto		costretto		P_Request	c
1325_9000613.exb	a	a		a		P_Request	c
1325_9000613.exb	richiederLe	richiederLe		richiederLe		P_Request	c
1325_9000613.exb	un	un		un		P_Request	c
1325_9000613.exb	Suo	Suo		Suo		P_Request	c
1325_9000613.exb	immediato	immediato		immediato		P_Request	c
1325_9000613.exb	intervento	intervento		intervento		P_Request	c
1325_9000613.exb	per	per		per		P_Request	c
1325_9000613.exb	un	un		un		P_Request	c
1325_9000613.exb	rimborso	rimborso		rimborso		P_Request	c
1325_9000613.exb	parziale	parziale		parziale		P_Request	c
1325_9000613.exb	del	dell'	CHA	dell'	CHA	P_Request	i
1325_9000613.exb	ammontare	ammontare		ammontare		P_Request	c
1325_9000613.exb	pagato	pagato		pagato		P_Request	c
1325_9000613.exb	per	per		per		P_Request	c
1325_9000613.exb	questo	questo		questo		P_Request	c
1325_9000613.exb	pachetto	pacchetto	CHA	pacchetto	CHA	P_Request	i
1325_9000613.exb	turistico	turistico		turistico		P_Request	c
1325_9000613.exb	,	,		,		H_Intelltxt	c
1325_9000613.exb	se	se		se		H_Intelltxt	c
1325_9000613.exb	in	in		in		H_Intelltxt	c
1325_9000613.exb	diffeto	difetto	CHA	difetto	CHA	H_Intelltxt	i
1325_9000613.exb	,	,		,		H_Intelltxt	c
1325_9000613.exb	sarei	sarei		sarei		H_Intelltxt	c
1325_9000613.exb	costreto	costretto	CHA	costretto	CHA	H_Intelltxt	i
1325_9000613.exb	ad	ad		ad		H_Intelltxt	c
1325_9000613.exb	adire	adire		adire		V_FS	c
1325_9000613.exb	le	le		le		V_FS	c
1325_9000613.exb	vie	vie		vie		V_FS	c
1325_9000613.exb	legali	legali		legali		V_FS	c
1325_9000613.exb	per	per		per		H_Intelltxt	c
1325_9000613.exb	soluzionare	soluzionare		soddisfare	CHA	V_FS_form	c
1325_9000613.exb	la	la		la		V_FS	c
1325_9000613.exb	mia	mia		mia		V_FS	c
1325_9000613.exb	richiesta	richiesta		richiesta		V_FS	c
1325_9000613.exb	.	.		.		H_Intelltxt	c
							
1325_1001014.exb	Prima	Prima					c
1325_1001014.exb	,	,					c
1325_1001014.exb	vorrei	vorrei					c
1325_1001014.exb	presentarmi	presentarmi					c
1325_1001014.exb	:	:					c
1325_1001014.exb	Mi	mi	CHA			O_Capit	i
1325_1001014.exb	chiamo	chiamo					c
1325_1001014.exb	Maria	Maria					c
1325_1001014.exb	Rossi	Rossi					c
1325_1001014.exb	e	e					c
1325_1001014.exb	ho	ho					c
1325_1001014.exb	19	19					c
1325_1001014.exb	anni	anni					c
1325_1001014.exb	.	.					c
							
1325_1001014.exb	Sono	Sono					c
1325_1001014.exb	oculata	oculata					c
1325_1001014.exb	,	,					c
1325_1001014.exb	responsabile	responsabile					c
1325_1001014.exb	,	,					c
1325_1001014.exb	amichevole	amichevole					c
1325_1001014.exb	e	e					c
1325_1001014.exb	precisa	precisa					c
1325_1001014.exb	.	.					c
							
1395_0001107.exb	Non	Non					c
1395_0001107.exb	abbiamo	abbiamo					c
1395_0001107.exb	piu	più	CHA			O_Graph	i
1395_0001107.exb	nessun	nessun					c
1395_0001107.exb	contate	contatto	CHA			G_Inflect_Inexist	i
1395_0001107.exb	con	con					c
1395_0001107.exb	lei	lei					c
1395_0001107.exb	.	.					c
							
1395_0000548.exb	Fa	Fa		È	CHA	V_FS_form	c
1395_0000548.exb	già	già		già		V_FS	c
1395_0000548.exb	un	un		un		V_FS	c
1395_0000548.exb	poco	po'	CHA	po'	CHA	V_FS	i
1395_0000548.exb	che	che		che		V_FS	c
1395_0000548.exb	non	non		non		V_FS	c
1395_0000548.exb	ci	ci		ci		V_FS	c
1395_0000548.exb	abbiamo		DEL		DEL	V_FS	i
1395_0000548.exb	visto	vediamo	CHA	vediamo	CHA	V_FS	i
1395_0000548.exb	.	.		.		V_FS	c
							
1325_1001128.exb	(	(					c
1325_1001128.exb	-	-					c
1325_1001128.exb	--	--					c
1325_1001128.exb	-	-					c
1325_1001128.exb	--	--					c
1325_1001128.exb	-	-					c
1325_1001128.exb	--	--					c
1325_1001128.exb	)	)					c
1325_1001128.exb	Non	Non					c
1325_1001128.exb	ho	ho					c
1325_1001128.exb	saputo	saputo					c
1325_1001128.exb	cosa	cosa					c
1325_1001128.exb	devo		DEL				i
1325_1001128.exb	fare	fare					c
1325_1001128.exb	,		DEL				i
1325_1001128.exb	perche	perché	CHA				i
1325_1001128.exb	ho	ho					c
1325_1001128.exb	ricevuto	ricevuto					c
1325_1001128.exb	tantissimi	tantissimi					c
1325_1001128.exb	messaggi	messaggi					c
1325_1001128.exb	,	,					c
1325_1001128.exb	ma	ma					c
1325_1001128.exb	4	4					c
1325_1001128.exb	settimane	settimane					c
1325_1001128.exb	dopo	dopo					c
1325_1001128.exb	questo	questo					c
1325_1001128.exb	è	è					c
1325_1001128.exb	stato		DEL				i
1325_1001128.exb	finito	finito					c
1325_1001128.exb	.	.					c
							
1365_0100073.exb	La	La					c
1365_0100073.exb	settimana	settimana					c
1365_0100073.exb	prossima	prossima					c
1365_0100073.exb	cambierò	cambierò					c
1365_0100073.exb	di		DEL			G_Prep	i
1365_0100073.exb	posto	posto					c
1365_0100073.exb	di	di					c
1365_0100073.exb	lavoro	lavoro					c
1365_0100073.exb	.	.					c
							
1325_1001111.exb	Invece	Invece		Invece			c
1325_1001111.exb	,		DEL		DEL	O_Punct	i
1325_1001111.exb	l'	l'		l'			c
1325_1001111.exb	inglese	inglese		inglese			c
1325_1001111.exb	,	,		,			c
1325_1001111.exb	che	che		che		G_Wo	c
1325_1001111.exb	lo		DEL		DEL	G_Valency	i
1325_1001111.exb	aveva	ho	CHA		DEL	G_Agr	i
1325_1001111.exb	usato	usato		usavo	CHA	G_Verb	c
1325_1001111.exb	prima		MOVS		MOVS	G_Wo	i
1325_1001111.exb	moltissimo	moltissimo		moltissimo		G_Wo	c
1325_1001111.exb	quando	quando		quando			i
1325_1001111.exb	lavorava	lavoravo	CHA	lavoravo	CHA	G_Agr	i
1325_1001111.exb	,	,		,			c
1325_1001111.exb	solo	solo		solo		G_Wo	i
1325_1001111.exb	l'		DEL		DEL	O_Graph	i
1325_1001111.exb	uso		MOVS		MOVS	G_Wo	i
1325_1001111.exb	quando	quando		quando			c
1325_1001111.exb	stiamo	stiamo		stiamo			c
1325_1001111.exb	con	con		con			c
1325_1001111.exb	gli	gli		gli			c
1325_1001111.exb	amici	amici		amici			c
1325_1001111.exb	stranieri	stranieri		stranieri			c
1325_1001111.exb	che	che		che			c
1325_1001111.exb	non	non		non			c
1325_1001111.exb	parlano	parlano		parlano			c
1325_1001111.exb	italiano	italiano		italiano			c
1325_1001111.exb	.	.		.			c
							
1325_1001111.exb	Veramente		MOVS		MOVS	G_Wo	i
1325_1001111.exb	spero	Spero	CHA	Spero	CHA	G_Wo	i
1325_1001111.exb	che	che		che			i
1325_1001111.exb	,	,		,			c
1325_1001111.exb	con	con		con			c
1325_1001111.exb	l'	l'		l'			c
1325_1001111.exb	impegno	impegno		impegno			c
1325_1001111.exb	messo	messo		messo			c
1325_1001111.exb	ad	ad		ad			c
1325_1001111.exb	imparare	imparare		imparare			c
1325_1001111.exb	bene	bene		bene			c
1325_1001111.exb	l'	l'		l'			c
1325_1001111.exb	italiano	italiano		italiano			c
1325_1001111.exb	,	,		,			c
1325_1001111.exb	adesso	adesso		adesso			c
1325_1001111.exb	sia	sia		sia			c
1325_1001111.exb	il	il		il			c
1325_1001111.exb	momento	momento		momento			c
1325_1001111.exb	per	per		per			c
1325_1001111.exb	me	me		me			c
1325_1001111.exb	di	di		di			c
1325_1001111.exb	poter	poter		poter			c
1325_1001111.exb	trovare	trovare		trovare			c
1325_1001111.exb	un	un		un			c
1325_1001111.exb	bel'	bel	CHA	bel	CHA	O_Apostr	i
1325_1001111.exb	lavoro	lavoro		lavoro			c
1325_1001111.exb	.	.		.			c
							
1395_0000583.exb	Cari		MOVS		MOVS	S_Txt	i
1395_0000583.exb	Paolo		MOVS		MOVS	S_Txt	i
1395_0000583.exb	e		MOVS		MOVS	S_Txt	i
1395_0000583.exb	Marco		MOVS		MOVS	S_Txt	i
1395_0000583.exb	,		MOVS		MOVS	S_Txt	i
1395_0000583.exb	Città	Città		Città		H_Intelltxt	c
1395_0000583.exb	X	X		X		H_Intelltxt	c
1395_0000583.exb	,	,		,		H_Intelltxt	c
1395_0000583.exb	le		DEL		DEL	H_Intelltxt	i
1395_0000583.exb	12	12		12		H_Intelltxt	c
1395_0000583.exb	Gennaio	Gennaio		Gennaio		H_Intelltxt	c
1395_0000583.exb	Sono	sono	CHA	sono	CHA	H_Intelltxt	i
1395_0000583.exb	a	a		a		H_Intelltxt	c
1395_0000583.exb	Città	Città		Città		H_Intelltxt	c
1395_0000583.exb	X	X		X		H_Intelltxt	c
1395_0000583.exb	per	per		per		H_Intelltxt	c
1395_0000583.exb	seguire	seguire		seguire		H_Intelltxt	c
1395_0000583.exb	un	un		un		H_Intelltxt	c
1395_0000583.exb	corso	corso		corso		V_FS	c
1395_0000583.exb	d'	d'		d'		V_FS	c
1395_0000583.exb	italiano	italiano		italiano		V_FS	c
1395_0000583.exb	al		MOVS		MOVS	H_Intelltxt	i
1395_0000583.exb	fino	fino		fino		H_Intelltxt	c
1395_0000583.exb	16	16		16		H_Intelltxt	i
1395_0000583.exb	Marzo	marzo	CHA	marzo	CHA	H_Intelltxt	i
1395_0000583.exb	.	.		.		H_Intelltxt	c
							
1365_0100280.exb	Mi	Mi					c
1365_0100280.exb	piace	piace					c
1365_0100280.exb	ristorante	ristorante				G_Art	i
1365_0100280.exb	""""	""""				G_Art	c
1365_0100280.exb	da	da				G_Art	c
1365_0100280.exb	ciro	Ciro	CHA			O_Capit	i
1365_0100280.exb	""""	""""				G_Art	c
1365_0100280.exb	e	e					c
1365_0100280.exb	vorrei	vorrei					c
1365_0100280.exb	già	già					c
1365_0100280.exb	parlare	parlare					c
1365_0100280.exb	.	.					c
							
1385_0001522.exb	Caro	Caro					c
1385_0001522.exb	Daniele	Daniele					c
1385_0001522.exb	,	,					c
1385_0001522.exb	come	come					c
1385_0001522.exb	stai	stai					c
1385_0001522.exb	?	?					c
							
1385_0001719.exb	Caro	Caro					c
1385_0001719.exb	Daniele	Daniele					c
1385_0001719.exb	,	,					c
1385_0001719.exb	come	come					c
1385_0001719.exb	stai	stai					c
1385_0001719.exb	?	?					c
							
1395_0000537.exb	Adesso	Adesso					c
1395_0000537.exb	non	non					c
1395_0000537.exb	credete	crederete	CHA			G_Verb	i
1395_0000537.exb	che	chi	CHA			O_Graph	i
1395_0000537.exb	è	è				G_Valency	i
1395_0000537.exb	anche	anche					c
1395_0000537.exb	in	in					c
1395_0000537.exb	questo	questo					c
1395_0000537.exb	corso	corso					c
1395_0000537.exb	!	!					c
							
1395_0000537.exb	Abbiamo	Abbiamo					c
1395_0000537.exb	già	già					c
1395_0000537.exb	visto	visto					c
1395_0000537.exb	il	il					c
1395_0000537.exb	Monumento	Monumento					c
1395_0000537.exb	X	X					c
1395_0000537.exb	e	e					c
1395_0000537.exb	diversi	diversi					c
1395_0000537.exb	musei	musei					c
1395_0000537.exb	.	.					c
							
1395_0000360.exb	Ho	Ho					c
1395_0000360.exb	cambiato	cambiato					c
1395_0000360.exb	il	il					c
1395_0000360.exb	lavoro	lavoro					c
1395_0000360.exb	.	.					c
							
1395_0000563.exb	Sono	Sono		Sono		H_Intelltxt	c
1395_0000563.exb	a	a		a		H_Intelltxt	c
1395_0000563.exb	Città	Città		Città		H_Intelltxt	c
1395_0000563.exb	X	X		X		H_Intelltxt	c
1395_0000563.exb	,		DEL		DEL	H_Intelltxt	i
1395_0000563.exb	per	per		per		H_Intelltxt	c
1395_0000563.exb	incontrare	incontrare		incontrare		H_Intelltxt	c
1395_0000563.exb	un	un		un		H_Intelltxt	c
1395_0000563.exb	amico	amico		amico		H_Intelltxt	c
