filename	token	col1	col2	col3	col4	col5	col6	col7	col8	gold_label
2019_EEr_114_1.ann	the									c
2019_EEr_114_1.ann	situation									c
2019_EEr_114_1.ann	still									c
2019_EEr_114_1.ann	improved									c
2019_EEr_114_1.ann	-									c
2019_EEr_114_1.ann	in									c
2019_EEr_114_1.ann	1995									c
2019_EEr_114_1.ann	this									c
2019_EEr_114_1.ann	difference									c
2019_EEr_114_1.ann	was									c
2019_EEr_114_1.ann	just									c
2019_EEr_114_1.ann	a									c
2019_EEr_114_1.ann	little									c
2019_EEr_114_1.ann	bit									c
2019_EEr_114_1.ann	above									c
2019_EEr_114_1.ann	10									c
2019_EEr_114_1.ann	%									c
2019_EEr_114_1.ann	.									c

2019_EEr_282_2.ann	In									c
2019_EEr_282_2.ann	my									c
2019_EEr_282_2.ann	opinion									c
2019_EEr_282_2.ann	,									c
2019_EEr_282_2.ann	the	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	greatest	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	part	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	in	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	every	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	child	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	's	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	development	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	plays	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	his	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	or	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	her	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	family	Word_order	every child's family plays the greatest part in his or her development							i
2019_EEr_282_2.ann	.									c

2019_EEr_282_2.ann	It									c
2019_EEr_282_2.ann	is									c
2019_EEr_282_2.ann	because									c
2019_EEr_282_2.ann	of									c
2019_EEr_282_2.ann	these									c
2019_EEr_282_2.ann	highly									c
2019_EEr_282_2.ann	important									c
2019_EEr_282_2.ann	early									c
2019_EEr_282_2.ann	years									c
2019_EEr_282_2.ann	spent									c
2019_EEr_282_2.ann	with									c
2019_EEr_282_2.ann	the									c
2019_EEr_282_2.ann	family									c
2019_EEr_282_2.ann	.									c

2019_EEr_282_2.ann	A									c
2019_EEr_282_2.ann	person									c
2019_EEr_282_2.ann	can									c
2019_EEr_282_2.ann	copy									c
2019_EEr_282_2.ann	not									c
2019_EEr_282_2.ann	only									c
2019_EEr_282_2.ann	certain									c
2019_EEr_282_2.ann	manners	Punctuation	manners,							i
2019_EEr_282_2.ann	but									c
2019_EEr_282_2.ann	a									c
2019_EEr_282_2.ann	whole									c
2019_EEr_282_2.ann	pattern									c
2019_EEr_282_2.ann	of									c
2019_EEr_282_2.ann	behaviour									c
2019_EEr_282_2.ann	.									c

2019_ABu_203_1.ann	Overall									c
2019_ABu_203_1.ann	,									c
2019_ABu_203_1.ann	the									c
2019_ABu_203_1.ann	diffferences	Spelling	differences							i
2019_ABu_203_1.ann	between									c
2019_ABu_203_1.ann	two	Articles	the two countries' employment sectors							i
2019_ABu_203_1.ann	countries	Articles	the two countries' employment sectors							c
2019_ABu_203_1.ann	'	Articles	the two countries' employment sectors							c
2019_ABu_203_1.ann	employment	Articles	the two countries' employment sectors							c
2019_ABu_203_1.ann	sectors	Articles	the two countries' employment sectors							c
2019_ABu_203_1.ann	are									c
2019_ABu_203_1.ann	obious	Spelling	obvious							i
2019_ABu_203_1.ann	and									c
2019_ABu_203_1.ann	this									c
2019_ABu_203_1.ann	can									c
2019_ABu_203_1.ann	be									c
2019_ABu_203_1.ann	explained									c
2019_ABu_203_1.ann	by									c
2019_ABu_203_1.ann	a									c
2019_ABu_203_1.ann	number									c
2019_ABu_203_1.ann	of									c
2019_ABu_203_1.ann	factors									c
2019_ABu_203_1.ann	,									c
2019_ABu_203_1.ann	including									c
2019_ABu_203_1.ann	historical									c
2019_ABu_203_1.ann	background									c
2019_ABu_203_1.ann	,									c
2019_ABu_203_1.ann	gepgraphical	Spelling	geographical							i
2019_ABu_203_1.ann	position									c
2019_ABu_203_1.ann	and									c
2019_ABu_203_1.ann	place									c
2019_ABu_203_1.ann	in									c
2019_ABu_203_1.ann	the									c
2019_ABu_203_1.ann	world									c
2019_ABu_203_1.ann	's									c
2019_ABu_203_1.ann	political									c
2019_ABu_203_1.ann	arena									c
2019_ABu_203_1.ann	.									c

2019_EEr_159_1.ann	United									c
2019_EEr_159_1.ann	States									c
2019_EEr_159_1.ann	lost									c
2019_EEr_159_1.ann	not									c
2019_EEr_159_1.ann	so									c
2019_EEr_159_1.ann	many									c
2019_EEr_159_1.ann	persent	Spelling	percent							i
2019_EEr_159_1.ann	as									c
2019_EEr_159_1.ann	the									c
2019_EEr_159_1.ann	previous									c
2019_EEr_159_1.ann	two									c
2019_EEr_159_1.ann	countries									c
2019_EEr_159_1.ann	.									c

2019_EEr_155_2.ann	It									c
2019_EEr_155_2.ann	is									c
2019_EEr_155_2.ann	considered									c
2019_EEr_155_2.ann	to									c
2019_EEr_155_2.ann	be									c
2019_EEr_155_2.ann	a									c
2019_EEr_155_2.ann	number									c
2019_EEr_155_2.ann	one									c
2019_EEr_155_2.ann	destination									c
2019_EEr_155_2.ann	for									c
2019_EEr_155_2.ann	everybody									c
2019_EEr_155_2.ann	visiting									c
2019_EEr_155_2.ann	Europe									c
2019_EEr_155_2.ann	.									c

2019_ABu_244_2.ann	In									c
2019_ABu_244_2.ann	conclusion									c
2019_ABu_244_2.ann	,									c
2019_ABu_244_2.ann	I									c
2019_ABu_244_2.ann	described									c
2019_ABu_244_2.ann	how									c
2019_ABu_244_2.ann	family									c
2019_ABu_244_2.ann	or									c
2019_ABu_244_2.ann	other									c
2019_ABu_244_2.ann	different									c
2019_ABu_244_2.ann	agents									c
2019_ABu_244_2.ann	can									c
2019_ABu_244_2.ann	influence									c
2019_ABu_244_2.ann	the									c
2019_ABu_244_2.ann	development									c
2019_ABu_244_2.ann	of									c
2019_ABu_244_2.ann	a									c
2019_ABu_244_2.ann	kid									c
2019_ABu_244_2.ann	,									c
2019_ABu_244_2.ann	but									c
2019_ABu_244_2.ann	I									c
2019_ABu_244_2.ann	strongly									c
2019_ABu_244_2.ann	believe									c
2019_ABu_244_2.ann	that									c
2019_ABu_244_2.ann	the									c
2019_ABu_244_2.ann	family									c
2019_ABu_244_2.ann	has									c
2019_ABu_244_2.ann	the									c
2019_ABu_244_2.ann	strongest									c
2019_ABu_244_2.ann	impact									c
2019_ABu_244_2.ann	,									c
2019_ABu_244_2.ann	because									c
2019_ABu_244_2.ann	even									c
2019_ABu_244_2.ann	if									c
2019_ABu_244_2.ann	a									c
2019_ABu_244_2.ann	person									c
2019_ABu_244_2.ann	was									c
2019_ABu_244_2.ann	affected									c
2019_ABu_244_2.ann	by									c
2019_ABu_244_2.ann	a									c
2019_ABu_244_2.ann	bad									c
2019_ABu_244_2.ann	company									c
2019_ABu_244_2.ann	and									c
2019_ABu_244_2.ann	changed									c
2019_ABu_244_2.ann	,									c
2019_ABu_244_2.ann	when									c
2019_ABu_244_2.ann	they	Tense_choice	they'll grow							c
2019_ABu_244_2.ann	grew	Tense_choice	they'll grow							i
2019_ABu_244_2.ann	up									c
2019_ABu_244_2.ann	,	Punctuation	they							i
2019_ABu_244_2.ann	they	Punctuation	they							c
2019_ABu_244_2.ann	would									c
2019_ABu_244_2.ann	mostly									c
2019_ABu_244_2.ann	behave									c
2019_ABu_244_2.ann	like									c
2019_ABu_244_2.ann	their									c
2019_ABu_244_2.ann	parents									c
2019_ABu_244_2.ann	.									c

2019_ABu_80_2.ann	One									c
2019_ABu_80_2.ann	purpose									c
2019_ABu_80_2.ann	does									c
2019_ABu_80_2.ann	not									c
2019_ABu_80_2.ann	always									c
2019_ABu_80_2.ann	have									c
2019_ABu_80_2.ann	to									c
2019_ABu_80_2.ann	exclude									c
2019_ABu_80_2.ann	another									c
2019_ABu_80_2.ann	.									c

2019_ABu_80_2.ann	Why									c
2019_ABu_80_2.ann	would									c
2019_ABu_80_2.ann	people									c
2019_ABu_80_2.ann	ignore									c
2019_ABu_80_2.ann	such									c
2019_ABu_80_2.ann	a									c
2019_ABu_80_2.ann	marvelous									c
2019_ABu_80_2.ann	option									c
2019_ABu_80_2.ann	?									c

2019_ABu_226_1.ann	The									c
2019_ABu_226_1.ann	pie									c
2019_ABu_226_1.ann	charts									c
2019_ABu_226_1.ann	illustrate									c
2019_ABu_226_1.ann	different									c
2019_ABu_226_1.ann	courses									c
2019_ABu_226_1.ann	(									c
2019_ABu_226_1.ann	science									c
2019_ABu_226_1.ann	,									c
2019_ABu_226_1.ann	arts									c
2019_ABu_226_1.ann	,									c
2019_ABu_226_1.ann	sport									c
2019_ABu_226_1.ann	and									c
2019_ABu_226_1.ann	health									c
2019_ABu_226_1.ann	)									c
2019_ABu_226_1.ann	and									c
2019_ABu_226_1.ann	the									c
2019_ABu_226_1.ann	portion									c
2019_ABu_226_1.ann	of									c
2019_ABu_226_1.ann	people									c
2019_ABu_226_1.ann	of									c
2019_ABu_226_1.ann	3									c
2019_ABu_226_1.ann	age									c
2019_ABu_226_1.ann	groups									c
2019_ABu_226_1.ann	who									c
2019_ABu_226_1.ann	attend									c
2019_ABu_226_1.ann	them									c
2019_ABu_226_1.ann	in									c
2019_ABu_226_1.ann	a									c
2019_ABu_226_1.ann	UK									c
2019_ABu_226_1.ann	college									c
2019_ABu_226_1.ann	in									c
2019_ABu_226_1.ann	2012									c
2019_ABu_226_1.ann	.									c

2019_ABu_226_1.ann	Overall									c
2019_ABu_226_1.ann	,									c
2019_ABu_226_1.ann	science									c
2019_ABu_226_1.ann	courses									c
2019_ABu_226_1.ann	are									c
2019_ABu_226_1.ann	the									c
2019_ABu_226_1.ann	most									c
2019_ABu_226_1.ann	popular									c
2019_ABu_226_1.ann	among									c
2019_ABu_226_1.ann	youngsters	Inappropriate_register	young people							i
2019_ABu_226_1.ann	,									c
2019_ABu_226_1.ann	whereas									c
2019_ABu_226_1.ann	sport									c
2019_ABu_226_1.ann	and									c
2019_ABu_226_1.ann	health									c
2019_ABu_226_1.ann	activities									c
2019_ABu_226_1.ann	are									c
2019_ABu_226_1.ann	the									c
2019_ABu_226_1.ann	least									c
2019_ABu_226_1.ann	popular									c
2019_ABu_226_1.ann	.									c

2019_ABu_226_1.ann	What									c
2019_ABu_226_1.ann	is									c
2019_ABu_226_1.ann	more									c
2019_ABu_226_1.ann	,									c
2019_ABu_226_1.ann	in									c
2019_ABu_226_1.ann	comparison									c
2019_ABu_226_1.ann	to									c
2019_ABu_226_1.ann	youngsters	Inappropriate_register	young people							i
2019_ABu_226_1.ann	,									c
2019_ABu_226_1.ann	people									c
2019_ABu_226_1.ann	at									c
2019_ABu_226_1.ann	the									c
2019_ABu_226_1.ann	age									c
2019_ABu_226_1.ann	of									c
2019_ABu_226_1.ann	26									c
2019_ABu_226_1.ann	-									c
2019_ABu_226_1.ann	40									c
2019_ABu_226_1.ann	years	Redundant_comp								c
2019_ABu_226_1.ann	old	Redundant_comp								c
2019_ABu_226_1.ann	are									c
2019_ABu_226_1.ann	keen									c
2019_ABu_226_1.ann	on									c
2019_ABu_226_1.ann	sports									c
2019_ABu_226_1.ann	and									c
2019_ABu_226_1.ann	health									c
2019_ABu_226_1.ann	courses									c
2019_ABu_226_1.ann	,									c
2019_ABu_226_1.ann	making									c
2019_ABu_226_1.ann	up									c
2019_ABu_226_1.ann	a									c
2019_ABu_226_1.ann	significant									c
2019_ABu_226_1.ann	62									c
2019_ABu_226_1.ann	%									c
2019_ABu_226_1.ann	of									c
2019_ABu_226_1.ann	participants									c
2019_ABu_226_1.ann	.									c

2019_OVi_3_2.ann	However									c
2019_OVi_3_2.ann	,									c
2019_OVi_3_2.ann	there									c
2019_OVi_3_2.ann	are									c
2019_OVi_3_2.ann	people									c
2019_OVi_3_2.ann	who									c
2019_OVi_3_2.ann	think									c
2019_OVi_3_2.ann	differently									c
2019_OVi_3_2.ann	.									c

2019_EEr_140_1.ann	We									c
2019_EEr_140_1.ann	can									c
2019_EEr_140_1.ann	see									c
2019_EEr_140_1.ann	,	Punctuation	that							i
2019_EEr_140_1.ann	that	Punctuation	that							c
2019_EEr_140_1.ann	situation	Articles	the situation							c
2019_EEr_140_1.ann	in									c
2019_EEr_140_1.ann	represented									c
2019_EEr_140_1.ann	countries									c
2019_EEr_140_1.ann	has	Tense_choice	was							i
2019_EEr_140_1.ann	been	Tense_choice	was							i
2019_EEr_140_1.ann	changing									c
2019_EEr_140_1.ann	during									c
2019_EEr_140_1.ann	the									c
2019_EEr_140_1.ann	period									c
2019_EEr_140_1.ann	.									c

2019_ABu_2_1.ann	Thus									c
2019_ABu_2_1.ann	,	Punctuation	, by juxtaposition the percentage of girls doing sports to the boys,							i
2019_ABu_2_1.ann	by	Punctuation	, by juxtaposition the percentage of girls doing sports to the boys,							i
2019_ABu_2_1.ann	juxtaposition	Confusion_of_structures	the juxtaposition of	Articles	the juxtaposition of	Punctuation	, by juxtaposition the percentage of girls doing sports to the boys,			i
2019_ABu_2_1.ann	the	Punctuation	, by juxtaposition the percentage of girls doing sports to the boys,							i
2019_ABu_2_1.ann	percentage	Punctuation	, by juxtaposition the percentage of girls doing sports to the boys,							i
2019_ABu_2_1.ann	of	Punctuation	, by juxtaposition the percentage of girls doing sports to the boys,							i
2019_ABu_2_1.ann	girls	Punctuation	, by juxtaposition the percentage of girls doing sports to the boys,							i
2019_ABu_2_1.ann	doing	Punctuation	, by juxtaposition the percentage of girls doing sports to the boys,							i
2019_ABu_2_1.ann	sports	Punctuation	, by juxtaposition the percentage of girls doing sports to the boys,							i
2019_ABu_2_1.ann	to	Prepositions	with	Punctuation	, by juxtaposition the percentage of girls doing sports to the boys,					i
2019_ABu_2_1.ann	the	Absence_explanation	the percentage of the boys	Punctuation	, by juxtaposition the percentage of girls doing sports to the boys,					i
2019_ABu_2_1.ann	boys	Absence_explanation	the percentage of the boys	Punctuation	, by juxtaposition the percentage of girls doing sports to the boys,					i
2019_ABu_2_1.ann	statistics									c
2019_ABu_2_1.ann	of									c
2019_ABu_2_1.ann	overweight									c
2019_ABu_2_1.ann	seems	Agreement_errors	seem							i
2019_ABu_2_1.ann	quite									c
2019_ABu_2_1.ann	obvious									c
2019_ABu_2_1.ann	.									c

2019_OVi_5_2.ann	The									c
2019_OVi_5_2.ann	great									c
2019_OVi_5_2.ann	effect									c
2019_OVi_5_2.ann	of									c
2019_OVi_5_2.ann	their									c
2019_OVi_5_2.ann	revolutionary									c
2019_OVi_5_2.ann	work									c
2019_OVi_5_2.ann	was									c
2019_OVi_5_2.ann	cased									c
2019_OVi_5_2.ann	both									c
2019_OVi_5_2.ann	by									c
2019_OVi_5_2.ann	aesthetic									c
2019_OVi_5_2.ann	and									c
2019_OVi_5_2.ann	pragmatic									c
2019_OVi_5_2.ann	features									c
2019_OVi_5_2.ann	of									c
2019_OVi_5_2.ann	the									c
2019_OVi_5_2.ann	buildings									c
2019_OVi_5_2.ann	.									c

2019_ABu_244_1.ann	Probably									c
2019_ABu_244_1.ann	,									c
2019_ABu_244_1.ann	it									c
2019_ABu_244_1.ann	is									c
2019_ABu_244_1.ann	so									c
2019_ABu_244_1.ann	,	Punctuation								c
2019_ABu_244_1.ann	due									c
2019_ABu_244_1.ann	to									c
2019_ABu_244_1.ann	young									c
2019_ABu_244_1.ann	people									c
2019_ABu_244_1.ann	,									c
2019_ABu_244_1.ann	because									c
2019_ABu_244_1.ann	the									c
2019_ABu_244_1.ann	major									c
2019_ABu_244_1.ann	proportion									c
2019_ABu_244_1.ann	accounts									c
2019_ABu_244_1.ann	for									c
2019_ABu_244_1.ann	55									c
2019_ABu_244_1.ann	%									c
2019_ABu_244_1.ann	of									c
2019_ABu_244_1.ann	18	Spelling	18-25-year-olds							c
2019_ABu_244_1.ann	-	Spelling	18-25-year-olds							c
2019_ABu_244_1.ann	25	Spelling	18-25-year-olds							c
2019_ABu_244_1.ann	year	Spelling	18-25-year-olds							i
2019_ABu_244_1.ann	olds	Spelling	18-25-year-olds							i
2019_ABu_244_1.ann	.									c

2019_ABu_211_2.ann	Many									c
2019_ABu_211_2.ann	people									c
2019_ABu_211_2.ann	want									c
2019_ABu_211_2.ann	to									c
2019_ABu_211_2.ann	learn									c
2019_ABu_211_2.ann	new	Articles	a new language							i
2019_ABu_211_2.ann	language	Articles	a new language							c
2019_ABu_211_2.ann	,									c
2019_ABu_211_2.ann	to									c
2019_ABu_211_2.ann	read									c
2019_ABu_211_2.ann	more									c
2019_ABu_211_2.ann	useful									c
2019_ABu_211_2.ann	books									c
2019_ABu_211_2.ann	and									c
2019_ABu_211_2.ann	so									c
2019_ABu_211_2.ann	on									c
2019_ABu_211_2.ann	,									c
2019_ABu_211_2.ann	but									c
2019_ABu_211_2.ann	they									c
2019_ABu_211_2.ann	can									c
2019_ABu_211_2.ann	not									c
2019_ABu_211_2.ann	do									c
2019_ABu_211_2.ann	it									c
2019_ABu_211_2.ann	.									c

2019_ABu_47_2.ann	There									c
2019_ABu_47_2.ann	are									c
2019_ABu_47_2.ann	three									c
2019_ABu_47_2.ann	reasons									c
2019_ABu_47_2.ann	to									c
2019_ABu_47_2.ann	support									c
2019_ABu_47_2.ann	my									c
2019_ABu_47_2.ann	point									c
2019_ABu_47_2.ann	of									c
2019_ABu_47_2.ann	view									c
2019_ABu_47_2.ann	.									c

2019_ABu_47_2.ann	According									c
2019_ABu_47_2.ann	to									c
2019_ABu_47_2.ann	many									c
2019_ABu_47_2.ann	scientists									c
2019_ABu_47_2.ann	,									c
2019_ABu_47_2.ann	out	Spelling	our							i
2019_ABu_47_2.ann	planet									c
2019_ABu_47_2.ann	has									c
2019_ABu_47_2.ann	been									c
2019_ABu_47_2.ann	polluted									c
2019_ABu_47_2.ann	due									c
2019_ABu_47_2.ann	to									c
2019_ABu_47_2.ann	human									c
2019_ABu_47_2.ann	actions									c
2019_ABu_47_2.ann	:									c
2019_ABu_47_2.ann	waste									c
2019_ABu_47_2.ann	,									c
2019_ABu_47_2.ann	water									c
2019_ABu_47_2.ann	pollution									c
2019_ABu_47_2.ann	.									c

2019_ABu_49_2.ann	From									c
2019_ABu_49_2.ann	my									c
2019_ABu_49_2.ann	perspective									c
2019_ABu_49_2.ann	,									c
2019_ABu_49_2.ann	It	Capitalisation	it							i
2019_ABu_49_2.ann	is									c
2019_ABu_49_2.ann	quite									c
2019_ABu_49_2.ann	controversional	Formational_affixes	controversial	Articles	a controversial issue					i
2019_ABu_49_2.ann	issue	Articles	a controversial issue							c
2019_ABu_49_2.ann	.									c

2019_ABu_49_2.ann	Moreover									c
2019_ABu_49_2.ann	,									c
2019_ABu_49_2.ann	it									c
2019_ABu_49_2.ann	can									c
